"studyName","Datetime GMT","Event Number","Bottle Number","Station Name","Depth (m)","DIC 1 (µmol/kg)","DIC 2 (µmol/kg)","Alkalinity 1 (µEq/kg)","Alkalinity 2 (µEq/kg)","Notes"
LMG04-01,"2004-01-13 01:03:00",183,21,500.14,0,2124.57,2136.69,-999,-999,
LMG04-01,"2004-01-13 09:33:00",196,21,500.12,0,2146.04,2151.35,-999,-999,
LMG04-01,"2004-01-13 12:42:00",203,21,500.1,0,2135.57,2137.51,-999,-999,
LMG04-01,"2004-01-13 17:19:00",213,21,500.08,0,2118.89,2129.13,-999,-999,
LMG04-01,"2004-01-13 23:03:00",222,21,500.06,0,2122.57,2127.56,-999,-999,
LMG04-01,"2004-01-14 10:36:00",237,21,550.02,0,2072.07,2072.62,-999,-999,
LMG04-01,"2004-01-18 11:37:00",343,21,400.04,0,2098.31,2106.14,-999,-999,
LMG04-01,"2004-01-18 13:49:00",351,21,400.06,0,2124.18,2126.27,-999,-999,
LMG04-01,"2004-01-18 18:16:00",362,21,400.08,0,2126.03,2129.38,-999,-999,
LMG04-01,"2004-01-19 00:05:00",373,21,400.1,0,2120.37,2128.69,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,21,400.12,0,2130.67,2131,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,17,400.12,15,2128.06,-999,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,15,400.12,28,2133.89,-999,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,11,400.12,50,2165.95,-999,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,7,400.12,81,2196.12,-999,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,5,400.12,125,2243.28,-999,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,3,400.12,250,2255.15,-999,-999,-999,
LMG04-01,"2004-01-19 09:07:00",387,1,400.12,340,2259.89,-999,-999,-999,
LMG04-01,"2004-01-19 11:38:00",394,21,400.14,0,2121.59,2131.66,-999,-999,
LMG04-01,"2004-01-19 16:41:00",405,21,400.16,0,2122.65,2123.34,-999,-999,
LMG04-01,"2004-01-19 22:17:00",416,21,400.18,0,2119.35,2127.34,-999,-999,
LMG04-01,"2004-01-20 08:18:00",430,21,400.2,0,2122.73,2131.65,-999,-999,
LMG04-01,"2004-01-20 18:18:00",433,23,300.2,0,2120.09,2120.96,-999,-999,
LMG04-01,"2004-01-20 23:59:00",441,23,300.18,0,2118.24,2139.47,-999,-999,
LMG04-01,"2004-01-21 13:03:00",459,21,300.16,0,2123.24,2124.62,-999,-999,
LMG04-01,"2004-01-21 16:04:00",466,21,300.14,0,2114.72,2115.81,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,21,300.12,0,2105.64,2108.26,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,17,300.12,15,2115.37,-999,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,13,300.12,32,2153.18,-999,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,11,300.12,45,2170.56,-999,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,9,300.12,88,2173.96,-999,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,7,300.12,124,2214.95,-999,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,5,300.12,250,2243.78,-999,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,3,300.12,350,2247.23,-999,-999,-999,
LMG04-01,"2004-01-21 20:47:00",475,1,300.12,463,2250.71,-999,-999,-999,
LMG04-01,"2004-01-22 19:31:00",483,23,300.1,0,2125.82,2130.37,-999,-999,
LMG04-01,"2004-01-22 21:55:00",489,23,300.08,0,2121.6,2129.45,-999,-999,
LMG04-01,"2004-01-23 18:16:00",500,23,200.-020,0,2116.29,2117.43,-999,-999,
LMG04-01,"2004-01-23 23:32:00",507,23,200.-060,0,2097.58,2100.7,-999,-999,
LMG04-01,"2004-01-25 14:45:00",518,23,212.-073,0,2040.79,2048.24,-999,-999,
LMG04-01,"2004-01-26 11:50:00",545,23,200.-040,0,2106.02,2110.31,-999,-999,
LMG04-01,"2004-01-26 15:53:00",547,23,200,0,2105.87,2127.3,-999,-999,
LMG04-01,"2004-01-26 19:38:00",554,23,200.02,0,2124.51,2125.28,-999,-999,
LMG04-01,"2004-01-26 22:23:00",557,23,200.04,0,2113.47,2124.08,-999,-999,
LMG04-01,"2004-01-27 19:17:00",572,21,200.06,0,2101.26,2105.87,-999,-999,
LMG04-01,"2004-01-28 00:11:00",583,21,200.08,0,2116.81,2119.23,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,21,200.1,0,2109.28,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,17,200.1,18,2121.76,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,15,200.1,34,2128.64,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,13,200.1,46,2182.81,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,11,200.1,87,2212.68,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,7,200.1,150,2255.37,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,5,200.1,250,2252.63,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,3,200.1,349,2260.53,-999,-999,-999,
LMG04-01,"2004-01-28 09:35:00",597,1,200.1,429,2263.23,-999,-999,-999,
LMG04-01,"2004-01-28 12:25:00",603,21,200.12,0,2128.29,-999,-999,-999,
LMG04-01,"2004-01-29 10:40:00",638,23,200.18,0,2128,2131.81,-999,-999,
LMG04-01,"2004-01-29 15:52:00",646,23,200.2,0,2132.26,2134.15,-999,-999,
LMG04-01,"2004-01-29 23:32:00",625,23,200.16,0,2127,2129.47,-999,-999,
LMG04-01,"2004-01-30 10:19:00",659,21,300.06,0,2117.32,2117.92,-999,-999,
LMG04-01,"2004-01-30 12:48:00",665,21,300.04,0,2108.49,-999,-999,-999,
LMG04-01,"2004-01-30 21:31:00",672,21,380.01,0,2079.02,2080.34,-999,-999,
LMG04-01,"2004-01-31 12:06:00",679,23,440.02,0,2115.05,2116.05,-999,-999,
LMG05-01,"2005-01-05 10:20:00",405,23,300.2,0,2168,-999,2286.81,-999,
LMG05-01,"2005-01-05 14:37:00",412,23,300.18,0,2153,-999,2282.84,-999,
LMG05-01,"2005-01-05 21:50:00",19,23,500.06,0,2122.1,2102,2238.11,-999,
LMG05-01,"2005-01-06 09:06:00",34,23,500.08,0,-999,2151.5,2272.72,-999,
LMG05-01,"2005-01-06 12:00:00",39,23,500.1,0,2146.3,2131.8,2270.59,-999,
LMG05-01,"2005-01-06 16:43:00",47,23,500.12,0,2156.1,2068.2,2279.2,-999,
LMG05-01,"2005-01-06 21:21:00",58,23,500.14,0,2153.7,2147,2294.44,-999,
LMG05-01,"2005-01-07 08:23:00",73,23,500.16,0,2146.1,-999,2291.66,-999,
LMG05-01,"2005-01-07 11:24:00",80,23,500.18,0,2172.1,-999,2286.29,-999,
LMG05-01,"2005-01-07 16:57:00",90,23,500.2,0,2186.7,-999,2285.21,-999,
LMG05-01,"2005-01-07 21:00:00",96,23,500.22,0,2164.8,-999,2279.63,-999,
LMG05-01,"2005-01-08 10:23:00",106,23,600.26,0,2151.1,2143.8,2275.69,-999,
