"studyName","Name","Latitude (º)","Longitude (º)","Grid code","Notes"
"Sampling Grid",280.600,-66.88785,-69.56639,2,
"Sampling Grid",280.650,-66.85558,-69.64543,2,
"Sampling Grid",280.700,-66.82326,-69.72427,2,
"Sampling Grid",280.750,-66.79091,-69.8029,2,
"Sampling Grid",280.800,-66.75853,-69.88133,2,
"Sampling Grid",280.850,-66.7261,-69.95954,2,
"Sampling Grid",280.900,-66.69364,-70.03755,2,
"Sampling Grid",280.950,-66.66114,-70.11536,2,
"Sampling Grid",280.100,-66.6286,-70.19296,2,
"Sampling Grid",280.105,-66.59603,-70.27036,2,
"Sampling Grid",280.110,-66.56342,-70.34756,2,
"Sampling Grid",280.115,-66.53078,-70.42455,2,
"Sampling Grid",280.120,-66.4981,-70.50134,2,
"Sampling Grid",280.125,-66.46538,-70.57793,2,
"Sampling Grid",280.130,-66.43263,-70.65432,2,
"Sampling Grid",280.135,-66.39984,-70.73051,2,
"Sampling Grid",280.140,-66.36701,-70.8065,2,
"Sampling Grid",280.145,-66.33415,-70.88229,2,
"Sampling Grid",280.150,-66.30126,-70.95788,2,
"Sampling Grid",280.155,-66.26833,-71.03328,2,
"Sampling Grid",280.160,-66.23537,-71.10847,2,
"Sampling Grid",280.165,-66.20237,-71.18348,2,
"Sampling Grid",280.170,-66.16934,-71.25828,2,
"Sampling Grid",280.175,-66.13627,-71.33289,2,
"Sampling Grid",280.180,-66.10317,-71.40731,2,
"Sampling Grid",280.185,-66.07004,-71.48153,2,
"Sampling Grid",280.190,-66.03687,-71.55556,2,
"Sampling Grid",280.195,-66.00367,-71.6294,2,
"Sampling Grid",280.200,-65.97043,-71.70304,2,
"Sampling Grid",285.000,-67.2405,-68.51928,2,
"Sampling Grid",285.500,-67.20874,-68.60087,2,
"Sampling Grid",285.100,-67.17693,-68.68226,2,
"Sampling Grid",285.150,-67.14509,-68.76343,2,
"Sampling Grid",285.200,-67.11321,-68.84438,2,
"Sampling Grid",285.250,-67.08128,-68.92513,2,
"Sampling Grid",285.300,-67.04932,-69.00566,2,
"Sampling Grid",285.350,-67.01732,-69.08597,2,
"Sampling Grid",285.400,-66.98528,-69.16608,2,
"Sampling Grid",285.450,-66.9532,-69.24598,2,
"Sampling Grid",285.500,-66.92108,-69.32566,2,
"Sampling Grid",285.550,-66.88892,-69.40514,2,
"Sampling Grid",285.600,-66.85673,-69.4844,2,
"Sampling Grid",285.650,-66.82449,-69.56346,2,
"Sampling Grid",285.700,-66.79222,-69.64231,2,
"Sampling Grid",285.750,-66.75991,-69.72095,2,
"Sampling Grid",285.800,-66.72756,-69.79939,2,
"Sampling Grid",285.850,-66.69518,-69.87762,2,
"Sampling Grid",285.900,-66.66276,-69.95565,2,
"Sampling Grid",285.950,-66.6303,-70.03347,2,
"Sampling Grid",285.100,-66.59781,-70.11109,2,
"Sampling Grid",285.105,-66.56527,-70.1885,2,
"Sampling Grid",285.110,-66.5327,-70.26571,2,
"Sampling Grid",285.115,-66.5001,-70.34272,2,
"Sampling Grid",285.120,-66.46746,-70.41953,2,
"Sampling Grid",285.125,-66.43478,-70.49614,2,
"Sampling Grid",285.130,-66.40207,-70.57255,2,
"Sampling Grid",285.135,-66.36932,-70.64875,2,
"Sampling Grid",285.140,-66.33654,-70.72476,2,
"Sampling Grid",285.145,-66.30372,-70.80057,2,
"Sampling Grid",285.150,-66.27086,-70.87618,2,
"Sampling Grid",285.155,-66.23797,-70.9516,2,
"Sampling Grid",285.160,-66.20505,-71.02682,2,
"Sampling Grid",285.165,-66.17209,-71.10184,2,
"Sampling Grid",285.170,-66.1391,-71.17667,2,
"Sampling Grid",285.175,-66.10607,-71.2513,2,
"Sampling Grid",285.180,-66.07301,-71.32574,2,
"Sampling Grid",285.185,-66.03991,-71.39999,2,
"Sampling Grid",285.190,-66.00679,-71.47404,2,
"Sampling Grid",285.195,-65.97362,-71.5479,2,
"Sampling Grid",285.200,-65.94043,-71.62157,2,
"Sampling Grid",290.000,-67.20884,-68.43741,2,
"Sampling Grid",290.500,-67.17712,-68.51902,2,
"Sampling Grid",290.100,-67.14535,-68.60041,2,
"Sampling Grid",290.150,-67.11355,-68.68158,2,
"Sampling Grid",290.200,-67.08171,-68.76254,2,
"Sampling Grid",290.250,-67.04983,-68.84329,2,
"Sampling Grid",290.300,-67.01791,-68.92383,2,
"Sampling Grid",290.350,-66.98595,-69.00415,2,
"Sampling Grid",290.400,-66.95395,-69.08427,2,
"Sampling Grid",290.450,-66.92191,-69.16417,2,
"Sampling Grid",290.500,-66.88983,-69.24387,2,
"Sampling Grid",290.550,-66.85771,-69.32335,2,
"Sampling Grid",290.600,-66.82556,-69.40263,2,
"Sampling Grid",290.650,-66.79337,-69.4817,2,
"Sampling Grid",290.700,-66.76114,-69.56056,2,
"Sampling Grid",290.750,-66.72887,-69.63921,2,
"Sampling Grid",290.800,-66.69656,-69.71766,2,
"Sampling Grid",290.850,-66.66422,-69.79591,2,
"Sampling Grid",290.900,-66.63184,-69.87395,2,
"Sampling Grid",290.950,-66.59942,-69.95178,2,
"Sampling Grid",290.100,-66.56696,-70.02942,2,
"Sampling Grid",290.105,-66.53447,-70.10684,2,
"Sampling Grid",290.110,-66.50194,-70.18407,2,
"Sampling Grid",290.115,-66.46938,-70.2611,2,
"Sampling Grid",290.120,-66.43678,-70.33792,2,
"Sampling Grid",290.125,-66.40414,-70.41455,2,
"Sampling Grid",290.130,-66.37147,-70.49097,2,
"Sampling Grid",290.135,-66.33876,-70.5672,2,
"Sampling Grid",290.140,-66.30601,-70.64322,2,
"Sampling Grid",290.145,-66.27323,-70.71905,2,
"Sampling Grid",290.150,-66.24042,-70.79469,2,
"Sampling Grid",290.155,-66.20757,-70.87012,2,
"Sampling Grid",290.160,-66.17469,-70.94536,2,
"Sampling Grid",290.165,-66.14177,-71.0204,2,
"Sampling Grid",290.170,-66.10881,-71.09525,2,
"Sampling Grid",290.175,-66.07582,-71.16991,2,
"Sampling Grid",290.180,-66.0428,-71.24437,2,
"Sampling Grid",290.185,-66.00975,-71.31864,2,
"Sampling Grid",290.190,-65.97666,-71.39271,2,
"Sampling Grid",290.195,-65.94353,-71.4666,2,
"Sampling Grid",290.200,-65.91038,-71.54029,2,
"Sampling Grid",295.000,-67.17713,-68.35577,2,
"Sampling Grid",295.500,-67.14545,-68.43737,2,
"Sampling Grid",295.100,-67.11373,-68.51877,2,
"Sampling Grid",295.150,-67.08197,-68.59995,2,
"Sampling Grid",295.200,-67.05017,-68.68091,2,
"Sampling Grid",295.250,-67.01833,-68.76167,2,
"Sampling Grid",295.300,-66.98645,-68.84221,2,
"Sampling Grid",295.350,-66.95453,-68.92254,2,
"Sampling Grid",295.400,-66.92257,-69.00266,2,
"Sampling Grid",295.450,-66.89057,-69.08258,2,
"Sampling Grid",295.500,-66.85854,-69.16228,2,
"Sampling Grid",295.550,-66.82646,-69.24177,2,
"Sampling Grid",295.600,-66.79435,-69.32106,2,
"Sampling Grid",295.650,-66.7622,-69.40014,2,
"Sampling Grid",295.700,-66.73001,-69.47901,2,
"Sampling Grid",295.750,-66.69778,-69.55768,2,
"Sampling Grid",295.800,-66.66551,-69.63614,2,
"Sampling Grid",295.850,-66.63321,-69.7144,2,
"Sampling Grid",295.900,-66.60087,-69.79245,2,
"Sampling Grid",295.950,-66.56849,-69.8703,2,
"Sampling Grid",295.100,-66.53608,-69.94795,2,
"Sampling Grid",295.105,-66.50362,-70.02539,2,
"Sampling Grid",295.110,-66.47114,-70.10263,2,
"Sampling Grid",295.115,-66.43861,-70.17967,2,
"Sampling Grid",295.120,-66.40605,-70.25651,2,
"Sampling Grid",295.125,-66.37345,-70.33315,2,
"Sampling Grid",295.130,-66.34082,-70.4096,2,
"Sampling Grid",295.135,-66.30815,-70.48584,2,
"Sampling Grid",295.140,-66.27545,-70.56188,2,
"Sampling Grid",295.145,-66.24271,-70.63773,2,
"Sampling Grid",295.150,-66.20993,-70.71338,2,
"Sampling Grid",295.155,-66.17712,-70.78884,2,
"Sampling Grid",295.160,-66.14428,-70.8641,2,
"Sampling Grid",295.165,-66.1114,-70.93916,2,
"Sampling Grid",295.170,-66.07848,-71.01403,2,
"Sampling Grid",295.175,-66.04553,-71.08871,2,
"Sampling Grid",295.180,-66.01255,-71.16319,2,
"Sampling Grid",295.185,-65.97953,-71.23748,2,
"Sampling Grid",295.190,-65.94648,-71.31158,2,
"Sampling Grid",295.195,-65.9134,-71.38548,2,
"Sampling Grid",295.200,-65.88028,-71.4592,2,
"Sampling Grid",300.000,-67.14538,-68.27433,2,
"Sampling Grid",300.500,-67.11374,-68.35594,2,
"Sampling Grid",300.100,-67.08206,-68.43734,2,
"Sampling Grid",300.150,-67.05034,-68.51852,2,
"Sampling Grid",300.200,-67.01858,-68.5995,2,
"Sampling Grid",300.250,-66.98679,-68.68025,2,
"Sampling Grid",300.300,-66.95495,-68.7608,2,
"Sampling Grid",300.350,-66.92307,-68.84114,2,
"Sampling Grid",300.400,-66.89115,-68.92127,2,
"Sampling Grid",300.450,-66.8592,-69.00119,2,
"Sampling Grid",300.500,-66.8272,-69.0809,2,
"Sampling Grid",300.550,-66.79517,-69.1604,2,
"Sampling Grid",300.600,-66.76309,-69.2397,2,
"Sampling Grid",300.650,-66.73098,-69.31879,2,
"Sampling Grid",300.700,-66.69883,-69.39767,2,
"Sampling Grid",300.750,-66.66664,-69.47635,2,
"Sampling Grid",300.800,-66.63442,-69.55482,2,
"Sampling Grid",300.850,-66.60216,-69.63309,2,
"Sampling Grid",300.900,-66.56986,-69.71116,2,
"Sampling Grid",300.950,-66.53752,-69.78902,2,
"Sampling Grid",300.100,-66.50514,-69.86668,2,
"Sampling Grid",300.105,-66.47273,-69.94414,2,
"Sampling Grid",300.110,-66.44028,-70.02139,2,
"Sampling Grid",300.115,-66.4078,-70.09845,2,
"Sampling Grid",300.120,-66.37528,-70.1753,2,
"Sampling Grid",300.125,-66.34272,-70.25196,2,
"Sampling Grid",300.130,-66.31013,-70.32842,2,
"Sampling Grid",300.135,-66.2775,-70.40468,2,
"Sampling Grid",300.140,-66.24483,-70.48074,2,
"Sampling Grid",300.145,-66.21213,-70.55661,2,
"Sampling Grid",300.150,-66.1794,-70.63228,2,
"Sampling Grid",300.155,-66.14663,-70.70775,2,
"Sampling Grid",300.160,-66.11382,-70.78303,2,
"Sampling Grid",300.165,-66.08098,-70.85811,2,
"Sampling Grid",300.170,-66.04811,-70.933,2,
"Sampling Grid",300.175,-66.0152,-71.0077,2,
"Sampling Grid",300.180,-65.98225,-71.0822,2,
"Sampling Grid",300.185,-65.94928,-71.15651,2,
"Sampling Grid",300.190,-65.91626,-71.23063,2,
"Sampling Grid",300.195,-65.88322,-71.30456,2,
"Sampling Grid",300.200,-65.85014,-71.3783,2,
"Sampling Grid",305.000,-67.11359,-68.19312,2,
"Sampling Grid",305.500,-67.08199,-68.27473,2,
"Sampling Grid",305.100,-67.05035,-68.35613,2,
"Sampling Grid",305.150,-67.01868,-68.43731,2,
"Sampling Grid",305.200,-66.98696,-68.51829,2,
"Sampling Grid",305.250,-66.9552,-68.59905,2,
"Sampling Grid",305.300,-66.9234,-68.67961,2,
"Sampling Grid",305.350,-66.89157,-68.75995,2,
"Sampling Grid",305.400,-66.85969,-68.84009,2,
"Sampling Grid",305.450,-66.82777,-68.92001,2,
"Sampling Grid",305.500,-66.79582,-68.99973,2,
"Sampling Grid",305.550,-66.76383,-69.07924,2,
"Sampling Grid",305.600,-66.73179,-69.15855,2,
"Sampling Grid",305.650,-66.69972,-69.23765,2,
"Sampling Grid",305.700,-66.66761,-69.31654,2,
"Sampling Grid",305.750,-66.63547,-69.39523,2,
"Sampling Grid",305.800,-66.60328,-69.47371,2,
"Sampling Grid",305.850,-66.57106,-69.55199,2,
"Sampling Grid",305.900,-66.5388,-69.63007,2,
"Sampling Grid",305.950,-66.5065,-69.70794,2,
"Sampling Grid",305.100,-66.47417,-69.78561,2,
"Sampling Grid",305.105,-66.4418,-69.86308,2,
"Sampling Grid",305.110,-66.40939,-69.94035,2,
"Sampling Grid",305.115,-66.37694,-70.01742,2,
"Sampling Grid",305.120,-66.34446,-70.09429,2,
"Sampling Grid",305.125,-66.31195,-70.17097,2,
"Sampling Grid",305.130,-66.27939,-70.24744,2,
"Sampling Grid",305.135,-66.2468,-70.32372,2,
"Sampling Grid",305.140,-66.21418,-70.3998,2,
"Sampling Grid",305.145,-66.18152,-70.47568,2,
"Sampling Grid",305.150,-66.14882,-70.55137,2,
"Sampling Grid",305.155,-66.11609,-70.62686,2,
"Sampling Grid",305.160,-66.08332,-70.70215,2,
"Sampling Grid",305.165,-66.05052,-70.77726,2,
"Sampling Grid",305.170,-66.01769,-70.85217,2,
"Sampling Grid",305.175,-65.98482,-70.92688,2,
"Sampling Grid",305.180,-65.95191,-71.00141,2,
"Sampling Grid",305.185,-65.91897,-71.07574,2,
"Sampling Grid",305.190,-65.886,-71.14988,2,
"Sampling Grid",305.195,-65.85299,-71.22383,2,
"Sampling Grid",305.200,-65.81995,-71.29759,2,
"Sampling Grid",310.000,-67.08175,-68.11211,2,
"Sampling Grid",310.500,-67.0502,-68.19373,2,
"Sampling Grid",310.100,-67.0186,-68.27513,2,
"Sampling Grid",310.150,-66.98697,-68.35632,2,
"Sampling Grid",310.200,-66.95529,-68.43729,2,
"Sampling Grid",310.250,-66.92357,-68.51806,2,
"Sampling Grid",310.300,-66.89182,-68.59862,2,
"Sampling Grid",310.350,-66.86002,-68.67897,2,
"Sampling Grid",310.400,-66.82818,-68.75911,2,
"Sampling Grid",310.450,-66.79631,-68.83904,2,
"Sampling Grid",310.500,-66.7644,-68.91877,2,
"Sampling Grid",310.550,-66.73244,-68.99829,2,
"Sampling Grid",310.600,-66.70045,-69.0776,2,
"Sampling Grid",310.650,-66.66842,-69.15671,2,
"Sampling Grid",310.700,-66.63635,-69.23561,2,
"Sampling Grid",310.750,-66.60425,-69.31431,2,
"Sampling Grid",310.800,-66.5721,-69.3928,2,
"Sampling Grid",310.850,-66.53992,-69.47109,2,
"Sampling Grid",310.900,-66.5077,-69.54918,2,
"Sampling Grid",310.950,-66.47544,-69.62706,2,
"Sampling Grid",310.100,-66.44315,-69.70475,2,
"Sampling Grid",310.105,-66.41082,-69.78223,2,
"Sampling Grid",310.110,-66.37845,-69.85952,2,
"Sampling Grid",310.115,-66.34605,-69.9366,2,
"Sampling Grid",310.120,-66.31361,-70.01348,2,
"Sampling Grid",310.125,-66.28113,-70.09017,2,
"Sampling Grid",310.130,-66.24861,-70.16666,2,
"Sampling Grid",310.135,-66.21606,-70.24295,2,
"Sampling Grid",310.140,-66.18348,-70.31905,2,
"Sampling Grid",310.145,-66.15086,-70.39495,2,
"Sampling Grid",310.150,-66.1182,-70.47065,2,
"Sampling Grid",310.155,-66.08551,-70.54616,2,
"Sampling Grid",310.160,-66.05278,-70.62147,2,
"Sampling Grid",310.165,-66.02002,-70.6966,2,
"Sampling Grid",310.170,-65.98722,-70.77152,2,
"Sampling Grid",310.175,-65.95439,-70.84626,2,
"Sampling Grid",310.180,-65.92153,-70.9208,2,
"Sampling Grid",310.185,-65.88863,-70.99516,2,
"Sampling Grid",310.190,-65.85569,-71.06932,2,
"Sampling Grid",310.195,-65.82273,-71.14329,2,
"Sampling Grid",310.200,-65.78972,-71.21707,2,
"Sampling Grid",315.000,-67.04988,-68.03132,2,
"Sampling Grid",315.500,-67.01836,-68.11293,2,
"Sampling Grid",315.100,-66.98681,-68.19434,2,
"Sampling Grid",315.150,-66.95521,-68.27553,2,
"Sampling Grid",315.200,-66.92358,-68.35651,2,
"Sampling Grid",315.250,-66.8919,-68.43728,2,
"Sampling Grid",315.300,-66.86019,-68.51784,2,
"Sampling Grid",315.350,-66.82843,-68.5982,2,
"Sampling Grid",315.400,-66.79664,-68.67834,2,
"Sampling Grid",315.450,-66.7648,-68.75828,2,
"Sampling Grid",315.500,-66.73293,-68.83801,2,
"Sampling Grid",315.550,-66.70102,-68.91754,2,
"Sampling Grid",315.600,-66.66907,-68.99686,2,
"Sampling Grid",315.650,-66.63708,-69.07597,2,
"Sampling Grid",315.700,-66.60505,-69.15488,2,
"Sampling Grid",315.750,-66.57298,-69.23359,2,
"Sampling Grid",315.800,-66.54088,-69.31209,2,
"Sampling Grid",315.850,-66.50874,-69.39039,2,
"Sampling Grid",315.900,-66.47656,-69.46849,2,
"Sampling Grid",315.950,-66.44434,-69.54639,2,
"Sampling Grid",315.100,-66.41209,-69.62408,2,
"Sampling Grid",315.105,-66.3798,-69.70158,2,
"Sampling Grid",315.110,-66.34747,-69.77888,2,
"Sampling Grid",315.115,-66.3151,-69.85597,2,
"Sampling Grid",315.120,-66.2827,-69.93287,2,
"Sampling Grid",315.125,-66.25027,-70.00957,2,
"Sampling Grid",315.130,-66.21779,-70.08608,2,
"Sampling Grid",315.135,-66.18528,-70.16238,2,
"Sampling Grid",315.140,-66.15273,-70.23849,2,
"Sampling Grid",315.145,-66.12015,-70.31441,2,
"Sampling Grid",315.150,-66.08754,-70.39013,2,
"Sampling Grid",315.155,-66.05488,-70.46566,2,
"Sampling Grid",315.160,-66.0222,-70.54099,2,
"Sampling Grid",315.165,-65.98947,-70.61613,2,
"Sampling Grid",315.170,-65.95672,-70.69107,2,
"Sampling Grid",315.175,-65.92392,-70.76583,2,
"Sampling Grid",315.180,-65.8911,-70.84039,2,
"Sampling Grid",315.185,-65.85824,-70.91476,2,
"Sampling Grid",315.190,-65.82534,-70.98895,2,
"Sampling Grid",315.195,-65.79241,-71.06294,2,
"Sampling Grid",315.200,-65.75945,-71.13674,2,
"Sampling Grid",320.000,-67.01796,-67.95074,2,
"Sampling Grid",320.500,-66.98649,-68.03235,2,
"Sampling Grid",320.100,-66.95497,-68.11376,2,
"Sampling Grid",320.150,-66.92342,-68.19495,2,
"Sampling Grid",320.200,-66.89182,-68.27594,2,
"Sampling Grid",320.250,-66.86019,-68.35671,2,
"Sampling Grid",320.300,-66.82852,-68.43728,2,
"Sampling Grid",320.350,-66.7968,-68.51763,2,
"Sampling Grid",320.400,-66.76505,-68.59778,2,
"Sampling Grid",320.450,-66.73325,-68.67773,2,
"Sampling Grid",320.500,-66.70142,-68.75746,2,
"Sampling Grid",320.550,-66.66955,-68.837,2,
"Sampling Grid",320.600,-66.63764,-68.91632,2,
"Sampling Grid",320.650,-66.60569,-68.99544,2,
"Sampling Grid",320.700,-66.5737,-69.07436,2,
"Sampling Grid",320.750,-66.54168,-69.15308,2,
"Sampling Grid",320.800,-66.50961,-69.23159,2,
"Sampling Grid",320.850,-66.47751,-69.3099,2,
"Sampling Grid",320.900,-66.44537,-69.38801,2,
"Sampling Grid",320.950,-66.4132,-69.46591,2,
"Sampling Grid",320.100,-66.38098,-69.54362,2,
"Sampling Grid",320.105,-66.34873,-69.62113,2,
"Sampling Grid",320.110,-66.31644,-69.69844,2,
"Sampling Grid",320.115,-66.28412,-69.77555,2,
"Sampling Grid",320.120,-66.25176,-69.85246,2,
"Sampling Grid",320.125,-66.21936,-69.92917,2,
"Sampling Grid",320.130,-66.18692,-70.00569,2,
"Sampling Grid",320.135,-66.15445,-70.08201,2,
"Sampling Grid",320.140,-66.12195,-70.15814,2,
"Sampling Grid",320.145,-66.0894,-70.23407,2,
"Sampling Grid",320.150,-66.05683,-70.3098,2,
"Sampling Grid",320.155,-66.02421,-70.38535,2,
"Sampling Grid",320.160,-65.99157,-70.46069,2,
"Sampling Grid",320.165,-65.95888,-70.53585,2,
"Sampling Grid",320.170,-65.92616,-70.61082,2,
"Sampling Grid",320.175,-65.89341,-70.68559,2,
"Sampling Grid",320.180,-65.86062,-70.76017,2,
"Sampling Grid",320.185,-65.8278,-70.83456,2,
"Sampling Grid",320.190,-65.79494,-70.90876,2,
"Sampling Grid",320.195,-65.76205,-70.98278,2,
"Sampling Grid",320.200,-65.72913,-71.0566,2,
"Sampling Grid",325.000,-66.986,-67.87037,2,
"Sampling Grid",325.500,-66.95457,-67.95199,2,
"Sampling Grid",325.100,-66.92309,-68.03339,2,
"Sampling Grid",325.150,-66.89158,-68.11459,2,
"Sampling Grid",325.200,-66.86003,-68.19557,2,
"Sampling Grid",325.250,-66.82843,-68.27635,2,
"Sampling Grid",325.300,-66.7968,-68.35692,2,
"Sampling Grid",325.350,-66.76513,-68.43728,2,
"Sampling Grid",325.400,-66.73341,-68.51743,2,
"Sampling Grid",325.450,-66.70166,-68.59738,2,
"Sampling Grid",325.500,-66.66987,-68.67712,2,
"Sampling Grid",325.550,-66.63804,-68.75666,2,
"Sampling Grid",325.600,-66.60617,-68.83599,2,
"Sampling Grid",325.650,-66.57426,-68.91512,2,
"Sampling Grid",325.700,-66.54231,-68.99404,2,
"Sampling Grid",325.750,-66.51033,-69.07276,2,
"Sampling Grid",325.800,-66.47831,-69.15129,2,
"Sampling Grid",325.850,-66.44624,-69.2296,2,
"Sampling Grid",325.900,-66.41414,-69.30772,2,
"Sampling Grid",325.950,-66.38201,-69.38564,2,
"Sampling Grid",325.100,-66.34983,-69.46336,2,
"Sampling Grid",325.105,-66.31762,-69.54087,2,
"Sampling Grid",325.110,-66.28537,-69.61819,2,
"Sampling Grid",325.115,-66.25309,-69.69532,2,
"Sampling Grid",325.120,-66.22077,-69.77224,2,
"Sampling Grid",325.125,-66.18841,-69.84897,2,
"Sampling Grid",325.130,-66.15601,-69.9255,2,
"Sampling Grid",325.135,-66.12358,-70.00183,2,
"Sampling Grid",325.140,-66.09112,-70.07797,2,
"Sampling Grid",325.145,-66.05861,-70.15392,2,
"Sampling Grid",325.150,-66.02607,-70.22967,2,
"Sampling Grid",325.155,-65.9935,-70.30523,2,
"Sampling Grid",325.160,-65.96089,-70.38059,2,
"Sampling Grid",325.165,-65.92825,-70.45577,2,
"Sampling Grid",325.170,-65.89557,-70.53075,2,
"Sampling Grid",325.175,-65.86285,-70.60554,2,
"Sampling Grid",325.180,-65.83011,-70.68014,2,
"Sampling Grid",325.185,-65.79732,-70.75455,2,
"Sampling Grid",325.190,-65.7645,-70.82877,2,
"Sampling Grid",325.195,-65.73165,-70.9028,2,
"Sampling Grid",325.200,-65.69877,-70.97665,2,
"Sampling Grid",330.000,-66.954,-67.79022,2,
"Sampling Grid",330.500,-66.92261,-67.87183,2,
"Sampling Grid",330.100,-66.89117,-67.95323,2,
"Sampling Grid",330.150,-66.8597,-68.03443,2,
"Sampling Grid",330.200,-66.82819,-68.11541,2,
"Sampling Grid",330.250,-66.79664,-68.19619,2,
"Sampling Grid",330.300,-66.76504,-68.27676,2,
"Sampling Grid",330.350,-66.73341,-68.35713,2,
"Sampling Grid",330.400,-66.70174,-68.43728,2,
"Sampling Grid",330.450,-66.67003,-68.51724,2,
"Sampling Grid",330.500,-66.63828,-68.59698,2,
"Sampling Grid",330.550,-66.60649,-68.67652,2,
"Sampling Grid",330.600,-66.57466,-68.75586,2,
"Sampling Grid",330.650,-66.54279,-68.835,2,
"Sampling Grid",330.700,-66.51088,-68.91393,2,
"Sampling Grid",330.750,-66.47894,-68.99266,2,
"Sampling Grid",330.800,-66.44695,-69.07118,2,
"Sampling Grid",330.850,-66.41493,-69.14951,2,
"Sampling Grid",330.900,-66.38287,-69.22764,2,
"Sampling Grid",330.950,-66.35078,-69.30557,2,
"Sampling Grid",330.100,-66.31864,-69.38329,2,
"Sampling Grid",330.105,-66.28647,-69.46082,2,
"Sampling Grid",330.110,-66.25426,-69.53815,2,
"Sampling Grid",330.115,-66.22202,-69.61528,2,
"Sampling Grid",330.120,-66.18974,-69.69222,2,
"Sampling Grid",330.125,-66.15742,-69.76896,2,
"Sampling Grid",330.130,-66.12506,-69.8455,2,
"Sampling Grid",330.135,-66.09267,-69.92185,2,
"Sampling Grid",330.140,-66.06024,-69.99801,2,
"Sampling Grid",330.145,-66.02778,-70.07396,2,
"Sampling Grid",330.150,-65.99528,-70.14973,2,
"Sampling Grid",330.155,-65.96274,-70.22531,2,
"Sampling Grid",330.160,-65.93017,-70.30069,2,
"Sampling Grid",330.165,-65.89757,-70.37588,2,
"Sampling Grid",330.170,-65.86493,-70.45087,2,
"Sampling Grid",330.175,-65.83225,-70.52568,2,
"Sampling Grid",330.180,-65.79954,-70.6003,2,
"Sampling Grid",330.185,-65.7668,-70.67473,2,
"Sampling Grid",330.190,-65.73402,-70.74897,2,
"Sampling Grid",330.195,-65.70121,-70.82302,2,
"Sampling Grid",330.200,-65.66836,-70.89688,2,
"Sampling Grid",335.000,-66.92195,-67.71027,2,
"Sampling Grid",335.500,-66.8906,-67.79188,2,
"Sampling Grid",335.100,-66.85921,-67.87328,2,
"Sampling Grid",335.150,-66.82778,-67.95448,2,
"Sampling Grid",335.200,-66.79631,-68.03547,2,
"Sampling Grid",335.250,-66.7648,-68.11624,2,
"Sampling Grid",335.300,-66.73325,-68.19682,2,
"Sampling Grid",335.350,-66.70165,-68.27718,2,
"Sampling Grid",335.400,-66.67002,-68.35734,2,
"Sampling Grid",335.450,-66.63835,-68.4373,2,
"Sampling Grid",335.500,-66.60664,-68.51705,2,
"Sampling Grid",335.550,-66.57489,-68.59659,2,
"Sampling Grid",335.600,-66.5431,-68.67594,2,
"Sampling Grid",335.650,-66.51127,-68.75508,2,
"Sampling Grid",335.700,-66.47941,-68.83401,2,
"Sampling Grid",335.750,-66.4475,-68.91275,2,
"Sampling Grid",335.800,-66.41556,-68.99129,2,
"Sampling Grid",335.850,-66.38358,-69.06962,2,
"Sampling Grid",335.900,-66.35156,-69.14775,2,
"Sampling Grid",335.950,-66.3195,-69.22569,2,
"Sampling Grid",335.100,-66.28741,-69.30343,2,
"Sampling Grid",335.105,-66.25528,-69.38096,2,
"Sampling Grid",335.110,-66.22311,-69.45831,2,
"Sampling Grid",335.115,-66.1909,-69.53545,2,
"Sampling Grid",335.120,-66.15866,-69.6124,2,
