"studyName","event number","datetime GMT","grid line","grid station","lat dec (º)","lon dec (º)","station name","bottle number","depth (m)","O2 (ml/L)","O2 (µmol/L)","comments (rec)"
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,6,250,4.3,190.15,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,7,180,4.4,195.49,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,9,150,4.7,207.95,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,12,75,6.9,307.52,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,14,64,7.4,329.01,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,16,35,7.8,349.66,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,17,24,7.7,345.48,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,19,11,8.1,363.24,
LMG05-01,160,"2005-01-10 09:53:00",600,160,-64.21175,-66.26278,,24,0,8,358.21,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,1,320,4.2,189.76,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,3,250,4.2,189.1,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,6,200,4.4,196.22,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,8,150,4.7,209.65,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,9,100,5.2,233.91,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,11,72,6.1,270.32,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,13,32,7.9,353.21,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,15,22,7.9,352.46,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,17,11,7.9,351.48,
LMG05-01,166,"2005-01-10 12:30:00",600,140,-64.33282,-65.95333,,24,0,7.9,351.33,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,2,160,4.6,207.45,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,4,150,4.6,205.14,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,5,125,5.1,225.55,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,8,100,5.4,240.98,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,10,75,5.7,253.18,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,11,46,7.6,339.63,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,14,30,7.6,340.11,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,17,15,7.8,348.48,
LMG05-01,187,"2005-01-10 21:29:00",600,060,-64.81602,-64.70833,,24,0,7.8,346.28,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,1,514,4.1,183.93,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,3,400,4.1,184.91,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,5,300,4.2,185.94,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,7,200,4.2,189.41,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,10,140,4.6,205.36,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,13,50,7.5,335.35,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,15,36,7.7,343.61,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,18,27,7.7,344.79,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,19,13,7.7,343.15,
LMG05-01,207,"2005-01-11 20:26:00",600,080,-64.69535,-64.03587,,24,0,7.7,344.68,
LMG05-01,220,"2005-01-12 09:25:00",600,100,-64.57577,-65.34117,,1,600,4.2,185.78,
LMG05-01,220,"2005-01-12 09:25:00",600,100,-64.57577,-65.34117,,4,450,4.1,184.22,
LMG05-01,220,"2005-01-12 09:25:00",600,100,-64.57577,-65.34117,,6,300,4.2,186.8,
LMG05-01,220,"2005-01-12 09:25:00",600,100,-64.57577,-65.34117,,8,180,4.4,197.2,
LMG05-01,220,"2005-01-12 09:25:00",600,100,-64.57577,-65.34117,,9,100,5.2,232.7,
