"studyName","Event","Cast Number","Bottle","Depth (m)","Datetime GMT","Latitude (º)","Longitude (º)","Nominal Station","Grid Line","Grid Station","Irradiance (%)","Chlorophyll (mg/m³)","Phaeopigment (mg/m³)","Filter Code","Platform","Sampling Device","Notes"
PD93-01,770,,1,341.342,"1993-01-30 15:28:00",-65.49667,-69.20333,,400,160,,0.016,0.041,1,0,0,
PD93-01,771,,,0,"1993-01-30 16:38:00",-65.43167,-69.35333,,400,170,,0.449,0.103,1,0,0,
PD93-01,772,,,0,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.475,0.138,1,0,0,
PD93-01,772,,12,2.27584,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.405,0.135,1,0,0,
PD93-01,772,,11,9.99824,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.422,0.166,1,0,0,
PD93-01,772,,10,20.1068,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.44,0.137,1,0,0,
PD93-01,772,,9,29.8947,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.475,0.163,1,0,0,
PD93-01,772,,8,39.9723,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.537,0.162,1,0,0,
PD93-01,772,,7,49.7661,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.563,0.234,1,0,0,
PD93-01,772,,6,59.761,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.643,0.29,1,0,0,
PD93-01,772,,5,79.8818,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.449,0.287,1,0,0,
PD93-01,772,,4,109.788,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.273,0.255,1,0,0,
PD93-01,772,,3,149.66,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.052,0.086,1,0,0,
PD93-01,772,,2,200.292,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.024,0.039,1,0,0,
PD93-01,772,,1,501.082,"1993-01-30 17:25:00",-65.36667,-69.50167,,400,180,,0.006,0.027,1,0,0,
PD93-01,779,,,0,"1993-01-30 22:33:00",-65.28,-69.70167,,400,190,,0.361,0.13,1,0,0,
PD93-01,780,,,0,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.334,0.132,1,0,0,
PD93-01,780,,12,1.06638,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.282,0.123,1,0,0,
PD93-01,780,,11,10.2506,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.299,0.118,1,0,0,
PD93-01,780,,10,19.7464,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.326,0.116,1,0,0,
PD93-01,780,,9,40.0807,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.414,0.188,1,0,0,
PD93-01,780,,8,59.8503,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.554,0.341,1,0,0,
PD93-01,780,,7,80.0781,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.343,0.295,1,0,0,
PD93-01,780,,6,140.246,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.019,0.059,1,0,0,
PD93-01,780,,5,199.838,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.008,0.021,1,0,0,
PD93-01,780,,4,245.621,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.006,0.03,1,0,0,
PD93-01,780,,3,274.983,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.013,0.032,1,0,0,
PD93-01,780,,2,299.901,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.01,0.028,1,0,0,
PD93-01,780,,1,350.338,"1993-01-30 23:03:00",-65.24,-69.79833,,400,200,,0.009,0.022,1,0,0,
PD93-01,785,,,0,"1993-01-31 02:27:00",-65.35667,-70.09867,,380,200,,0.449,0.116,1,0,0,
PD93-01,786,,,0,"1993-01-31 03:37:00",-65.48333,-70.42,,360,200,,0.343,0.037,1,0,0,
PD93-01,787,,,0,"1993-01-31 04:45:00",-65.60167,-70.73167,,340,200,,0.361,0.204,1,0,0,
PD93-01,788,,,0,"1993-01-31 05:53:00",-65.72833,-71.05267,,320,200,,0.282,0.209,1,0,0,
PD93-01,795,,,0,"1993-01-31 09:36:00",-65.85,-71.38167,,300,200,,0.405,0.172,1,0,0,
PD93-01,795,,12,1.75192,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.387,0.202,1,0,0,
PD93-01,795,,11,9.96182,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.449,0.14,1,0,0,
PD93-01,795,,10,19.9265,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.387,0.202,1,0,0,
PD93-01,795,,9,30.0017,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.378,0.198,1,0,0,
PD93-01,795,,8,39.9551,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.528,0.355,1,0,0,
PD93-01,795,,7,45.5704,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.554,0.329,1,0,0,
PD93-01,795,,6,59.9397,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.581,0.315,1,0,0,
PD93-01,795,,5,80.1675,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.387,0.3,1,0,0,
PD93-01,795,,4,96.5071,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.352,0.249,1,0,0,
PD93-01,795,,3,150.102,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.072,0.081,1,0,0,
PD93-01,795,,2,200.257,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.026,0.044,1,0,0,
PD93-01,795,,1,499.949,"1993-01-31 08:56:00",-65.85,-71.38167,,300,200,,0.008,0.019,1,0,0,
PD93-01,798,,,0,"1993-01-31 10:15:00",-65.915,-71.23333,,300,190,,0.29,0.188,1,0,0,
PD93-01,806,,,0,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.37,0.097,1,0,0,
PD93-01,806,,12,2.3476,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.326,0.104,1,0,0,
PD93-01,806,,11,10.034,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.343,0.123,1,0,0,
PD93-01,806,,10,20.0521,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.361,0.081,1,0,0,
PD93-01,806,,9,29.8764,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.361,0.118,1,0,0,
PD93-01,806,,8,39.7567,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.44,0.173,1,0,0,
PD93-01,806,,7,49.9998,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.475,0.212,1,0,0,
PD93-01,806,,6,60.0467,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.484,0.252,1,0,0,
PD93-01,806,,5,80.0062,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.299,0.314,1,0,0,
PD93-01,806,,4,108.651,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.211,0.23,1,0,0,
PD93-01,806,,3,149.855,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.083,0.121,1,0,0,
PD93-01,806,,2,199.802,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.07,0.062,1,0,0,
PD93-01,806,,1,498.433,"1993-01-31 14:24:00",-65.98,-71.08333,,300,180,,0.014,0.028,1,0,0,
PD93-01,807,,,0,"1993-01-31 15:49:00",-66.04667,-70.93667,,300,170,,0.44,0.075,1,0,0,
PD93-01,808,,,0,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.502,0.173,1,0,0,
PD93-01,808,,12,1.64373,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.51,0.152,1,0,0,
PD93-01,808,,11,10.1424,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.51,0.152,1,0,0,
PD93-01,808,,10,19.891,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.554,0.145,1,0,0,
PD93-01,808,,9,30.0382,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.607,0.288,1,0,0,
PD93-01,808,,8,39.9004,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.651,0.257,1,0,0,
PD93-01,808,,7,51.3975,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.616,0.353,1,0,0,
PD93-01,808,,6,59.9397,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.625,0.295,1,0,0,
PD93-01,808,,5,79.5968,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.44,0.345,1,0,0,
PD93-01,808,,4,89.884,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.352,0.286,1,0,0,
PD93-01,808,,3,149.82,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.031,0.057,1,0,0,
PD93-01,808,,2,200.257,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.012,0.041,1,0,0,
PD93-01,808,,1,475.67,"1993-01-31 16:33:00",-66.11367,-70.78333,,300,160,,0.005,0.019,1,0,0,
PD93-01,809,,,0,"1993-01-31 21:06:00",-66.17667,-70.63667,,300,150,,0.44,0.124,1,0,0,
PD93-01,818,,,0,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.027,0.012,1,0,0,
PD93-01,818,,10,1.62607,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.021,0.014,1,0,0,
PD93-01,818,,9,9.96182,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.211,0.181,1,0,0,
PD93-01,818,,8,20.1424,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.238,0.118,1,0,0,
PD93-01,818,,7,39.8468,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.44,0.21,1,0,0,
PD93-01,818,,6,59.7074,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.458,0.315,1,0,0,
PD93-01,818,,5,79.775,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.361,0.326,1,0,0,
PD93-01,818,,4,99.8342,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.153,0.165,1,0,0,
PD93-01,818,,3,149.925,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.049,0.062,1,0,0,
PD93-01,818,,2,199.802,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.016,0.038,1,0,0,
PD93-01,818,,1,491.661,"1993-01-31 21:45:00",-66.245,-70.48167,,300,140,,0.006,0.02,1,0,0,
PD93-01,826,,,0,"1993-02-01 03:07:00",-66.31,-70.32,,300,130,,0.03,0.037,1,0,0,
PD93-01,833,,,0,"1993-02-01 09:10:00",-66.375,-70.15767,,300,120,,0.66,0.186,1,0,0,
PD93-01,833,,11,2.00494,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.604,-0.003,1,0,0,
PD93-01,833,,10,14.9553,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.56,0.224,1,0,0,
PD93-01,833,,9,24.8762,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.663,0.394,1,0,0,
PD93-01,833,,12,27,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.574,0.446,1,0,0,
PD93-01,833,,8,29.9847,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.663,0.321,1,0,0,
PD93-01,833,,7,34.9438,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.663,0.303,1,0,0,
PD93-01,833,,6,49.8562,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.515,0.341,1,0,0,
PD93-01,833,,5,68.7745,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.396,0.266,1,0,0,
PD93-01,833,,4,79.989,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.264,0.264,1,0,0,
PD93-01,833,,3,100.173,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.102,0.166,1,0,0,
PD93-01,833,,2,200.03,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.017,0.034,1,0,0,
PD93-01,833,,1,449.6,"1993-02-01 07:58:00",-66.375,-70.175,,300,120,,0.004,0.02,1,0,0,
PD93-01,834,,,0,"1993-02-01 09:39:00",-66.43667,-70.02483,,300,110,,0.651,0.232,1,0,0,
PD93-01,841,,5,69.9715,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.572,0.397,1,0,0,
PD93-01,841,,4,87.6383,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.185,0.171,1,0,0,
PD93-01,841,,3,200.117,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.045,0.046,1,0,0,
PD93-01,841,,2,425.659,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.024,0.026,1,0,0,
PD93-01,841,,1,461.094,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.007,0.016,1,0,0,
PD93-01,841,,,0,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.44,0.198,1,0,0,
PD93-01,841,,12,2.58272,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.405,0.258,1,0,0,
PD93-01,841,,11,10.0523,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.449,0.336,1,0,0,
PD93-01,841,,10,19.9448,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.515,0.086,1,0,0,
PD93-01,841,,9,30.0017,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.486,0.297,1,0,0,
PD93-01,841,,8,39.9723,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.633,0.259,1,0,0,
PD93-01,841,,7,50.017,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.722,0.244,1,0,0,
PD93-01,841,,6,59.9397,"1993-02-01 13:13:00",-66.505,-69.86833,,300,100,,0.618,0.274,1,0,0,
PD93-01,842,,,0,"1993-02-01 14:32:00",-66.57,-69.72167,,300,90,,0.618,0.11,1,0,0,
PD93-01,843,,,0,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.669,0.214,1,0,0,
PD93-01,843,,12,1.66162,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.574,0.136,1,0,0,
PD93-01,843,,11,9.92605,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.677,-0.094,1,0,0,
PD93-01,843,,10,25.2188,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.707,0.168,1,0,0,
PD93-01,843,,9,34.9438,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.854,0.202,1,0,0,
PD93-01,843,,8,39.9551,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.884,0.246,1,0,0,
PD93-01,843,,7,50.1252,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.825,0.396,1,0,0,
PD93-01,843,,6,59.868,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.589,0.176,1,0,0,
PD93-01,843,,5,70.0613,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.29,0.225,1,0,0,
PD93-01,843,,4,92.2169,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.083,0.108,1,0,0,
PD93-01,843,,3,149.961,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.022,0.03,1,0,0,
PD93-01,843,,2,199.942,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.021,0.033,1,0,0,
PD93-01,843,,1,390.333,"1993-02-01 15:16:00",-66.635,-69.555,,300,80,,0.002,0.026,1,0,0,
PD93-01,850,,,0,"1993-02-01 19:26:00",-66.7,-69.395,,300,70,,0.563,0.124,1,0,0,
PD93-01,851,,,0,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.515,0.323,1,0,0,
PD93-01,851,,,0,"1993-02-01 23:33:00",-66.835,-69.063,,300,50,,0.282,0.111,1,0,0,
PD93-01,851,,12,1.64373,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.634,0.164,1,0,0,
PD93-01,851,,11,5.21815,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.528,0.306,1,0,0,
PD93-01,851,,10,14.9732,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.545,0.038,1,0,0,
PD93-01,851,,9,20.1068,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.574,0.118,1,0,0,
PD93-01,851,,8,30.0741,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.648,0.117,1,0,0,
PD93-01,851,,7,39.8655,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.884,0.209,1,0,0,
PD93-01,851,,6,48.4395,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.839,0.272,1,0,0,
PD93-01,851,,5,64.9845,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.604,0.325,1,0,0,
PD93-01,851,,4,79.7389,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.15,0.161,1,0,0,
PD93-01,851,,3,93.8729,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.085,0.106,1,0,0,
PD93-01,851,,2,150.155,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.017,0.049,1,0,0,
PD93-01,851,,1,201.308,"1993-02-01 20:10:00",-66.76333,-69.24333,,300,60,,0.005,0.044,1,0,0,
PD93-01,859,,,0,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.44,0.088,1,0,0,
PD93-01,859,,12,0.957755,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.44,0.088,1,0,0,
PD93-01,859,,11,10.1066,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.607,0.117,1,0,0,
PD93-01,859,,10,19.9448,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.633,0.059,1,0,0,
PD93-01,859,,9,30.0203,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.59,0.294,1,0,0,
PD93-01,859,,8,39.7567,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.546,0.362,1,0,0,
PD93-01,859,,7,49.2288,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.528,0.306,1,0,0,
PD93-01,859,,6,69.4357,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.537,0.396,1,0,0,
PD93-01,859,,5,80.149,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.387,0.275,1,0,0,
PD93-01,859,,4,113.215,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.12,0.14,1,0,0,
PD93-01,859,,3,149.855,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.033,0.043,1,0,0,
PD93-01,859,,2,200.065,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.015,0.04,1,0,0,
PD93-01,859,,1,500.549,"1993-02-02 00:09:00",-66.89,-68.92667,,300,40,,0.005,0.023,1,0,0,
PD93-01,868,,,0,"1993-02-02 04:33:00",-66.95333,-68.765,,300,30,,0.185,0.048,1,0,0,
PD93-01,869,,,0,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.396,0.095,1,0,0,
PD93-01,869,,12,1.96873,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.387,0.104,1,0,0,
PD93-01,869,,11,9.92605,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.405,0.098,1,0,0,
PD93-01,869,,10,20.089,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.528,0.184,1,0,0,
PD93-01,869,,9,28.8688,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.604,0.088,1,0,0,
PD93-01,869,,8,39.7567,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.625,0.234,1,0,0,
PD93-01,869,,7,49.9815,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.59,0.208,1,0,0,
PD93-01,869,,6,59.8503,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.66,0.26,1,0,0,
PD93-01,869,,5,79.5968,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.519,0.254,1,0,0,
PD93-01,869,,4,91.362,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.554,0.28,1,0,0,
PD93-01,869,,3,150.12,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.036,0.061,1,0,0,
PD93-01,869,,2,199.838,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.017,0.054,1,0,0,
PD93-01,869,,1,501.448,"1993-02-02 16:07:00",-66.44333,-73.03483,,200,200,,0.008,0.021,1,0,0,
PD93-01,874,,,0,"1993-02-02 20:40:00",-66.49833,-72.895,,200,190,,0.37,0.109,1,0,0,
PD93-01,875,,,0,"1993-02-02 21:20:00",-66.58667,-72.72333,,200,180,,0.431,0.096,1,0,0,
PD93-01,876,,,0,"1993-02-02 21:48:00",-66.64667,-72.58833,,200,170,,0.475,0.114,1,0,0,
PD93-01,879,,,0,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.405,0.086,1,0,0,
PD93-01,879,,12,1.37283,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.396,0.082,1,0,0,
PD93-01,879,,11,9.8,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.361,0.081,1,0,0,
PD93-01,879,,10,20.1967,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.387,0.091,1,0,0,
PD93-01,879,,9,29.8583,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.572,0.152,1,0,0,
PD93-01,879,,8,39.9551,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.581,0.204,1,0,0,
PD93-01,879,,7,53.5118,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.643,0.241,1,0,0,
PD93-01,879,,6,65.0738,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.431,0.256,1,0,0,
PD93-01,879,,5,78.5078,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.326,0.226,1,0,0,
PD93-01,879,,4,139.84,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.033,0.047,1,0,0,
PD93-01,879,,3,200.03,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.009,0.038,1,0,0,
PD93-01,879,,2,305.257,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.017,0.021,1,0,0,
PD93-01,879,,1,500.216,"1993-02-02 22:28:00",-66.715,-72.44667,,200,160,,0.009,0.016,1,0,0,
PD93-01,882,,,0,"1993-02-03 00:15:00",-66.78167,-72.29167,,200,150,,0.387,0.104,1,0,0,
PD93-01,884,,,0,"1993-02-03 00:46:00",-66.84833,-72.14417,,200,140,,0.687,0.123,1,0,0,
PD93-01,885,,,0,"1993-02-03 01:17:00",-66.91167,-71.995,,200,130,,0.581,0.118,1,0,0,
PD93-01,886,,,0,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.766,0.145,1,0,0,
PD93-01,886,,12,2.69112,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.736,0.156,1,0,0,
PD93-01,886,,11,14.9732,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.751,0.16,1,0,0,
PD93-01,886,,10,25.5958,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.633,0.296,1,0,0,
PD93-01,886,,9,36.1835,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,1.075,0.164,1,0,0,
PD93-01,886,,9,36.1835,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,1.016,0.132,1,0,0,
PD93-01,886,,8,44.8529,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,1.016,0.113,1,0,0,
PD93-01,886,,7,54.3898,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.854,0.166,1,0,0,
PD93-01,886,,6,64.6268,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.78,0.112,1,0,0,
PD93-01,886,,5,79.6321,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.352,0.188,1,0,0,
PD93-01,886,,4,101.293,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.299,0.155,1,0,0,
PD93-01,886,,3,149.925,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.013,0.037,1,0,0,
PD93-01,886,,2,199.469,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.022,0.033,1,0,0,
PD93-01,886,,1,416.945,"1993-02-03 01:53:00",-66.98167,-71.84,,200,120,,0.01,0.027,1,0,0,
PD93-01,889,,,0,"1993-02-03 03:35:00",-67.04617,-71.69,,200,110,,0.607,0.117,1,0,0,
PD93-01,890,,,0,"1993-02-03 04:07:00",-67.113,-71.535,,200,100,,0.692,0.146,1,0,0,
PD93-01,891,,,0,"1993-02-03 04:40:00",-67.18167,-71.37667,,200,90,,0.633,0.095,1,0,0,
PD93-01,892,,,0,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.751,0.123,1,0,0,
PD93-01,892,,12,1.89653,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.736,0.12,1,0,0,
PD93-01,892,,11,9.96182,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.648,0.208,1,0,0,
PD93-01,892,,10,23.0227,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,1.001,0.219,1,0,0,
PD93-01,892,,9,29.355,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,1.207,0.232,1,0,0,
PD93-01,892,,8,44.907,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.634,0.152,1,0,0,
PD93-01,892,,7,54.9269,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.643,0.18,1,0,0,
PD93-01,892,,6,64.9845,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.563,0.246,1,0,0,
PD93-01,892,,5,79.6859,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.475,0.261,1,0,0,
PD93-01,892,,4,115.185,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.22,0.136,1,0,0,
PD93-01,892,,3,147.206,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.036,0.038,1,0,0,
PD93-01,892,,2,199.838,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.035,0.03,1,0,0,
PD93-01,892,,1,430.181,"1993-02-03 05:39:00",-67.24833,-71.22167,,200,80,,0.011,0.027,1,0,0,
PD93-01,895,,,0,"1993-02-03 07:04:00",-67.30667,-71.0715,,200,70,,0.942,0.096,1,0,0,
PD93-01,896,,,0,"1993-02-03 07:36:00",-67.37667,-70.91167,,200,60,,0.442,0.214,1,0,0,
PD93-01,897,,,0,"1993-02-03 08:09:00",-67.445,-70.74967,,200,50,,0.37,0.133,1,0,0,
PD93-01,898,,,0,"1993-02-03 10:43:00",-67.51317,-70.5885,,200,40,,0.484,0.215,1,0,0,
PD93-01,898,,12,2.8715,"1993-02-03 09:09:00",-67.51233,-70.5905,,200,40,,0.677,0.106,1,0,0,
PD93-01,898,,11,9.87175,"1993-02-03 09:09:00",-67.51233,-70.5905,,200,40,,1.134,0.087,1,0,0,
PD93-01,898,,10,21.1326,"1993-02-03 09:09:00",-67.51233,-70.5905,,200,40,,0.581,0.266,1,0,0,
