"studyName","Event","Cast","Bottle","Datetime GMT","Station Name","Line","Station","Latitude (º)","Longitude (º)","Irradiance (%)","Depth (m)","[PO4]3- (µmol/L)","[SiO4]4- (µmol/L)","[NO2]- (µmol/L)","[NO3]- (µmol/L)","[NH4]+ (µmol/L)","Nitrite and Nitrate (µmol/L)","Notes"
LMG03-01,143,18,16,"2003-01-10 13:41:00",,600.072,259.851,-63.59333,-67.73,5,63,1.58,40.82,0.287,26.85,0.487,27.13,
LMG03-01,143,18,18,"2003-01-10 13:41:00",,600.072,259.851,-63.59333,-67.73,10,45.6,1.51,35.48,0.313,25.81,0.69,26.13,
LMG03-01,143,18,20,"2003-01-10 13:41:00",,600.072,259.851,-63.59333,-67.73,25,22.1,1.47,32.09,0.359,25.38,0.624,25.73,
LMG03-01,143,18,22,"2003-01-10 13:41:00",,600.072,259.851,-63.59333,-67.73,50,5.6,1.47,32.19,0.418,25.41,0.744,25.83,
LMG03-01,143,18,24,"2003-01-10 13:41:00",,600.072,259.851,-63.59333,-67.73,100,1.3,1.45,32.24,0.421,25.58,0.844,26,
LMG03-01,150,19,2,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,-999,3052.1,1.94,138.12,0.007,32.36,0.011,32.37,
LMG03-01,150,19,4,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,-999,1968.9,1.86,124.44,0.002,31.87,0.02,31.88,
LMG03-01,150,19,6,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,-999,1479.6,1.89,116.11,0,31.57,0.042,31.57,
LMG03-01,150,19,8,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,-999,987.6,1.85,102.95,0,31.3,0.156,31.3,
LMG03-01,150,19,10,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,-999,494.8,1.88,87.34,0.004,31.87,0.006,31.87,
LMG03-01,150,19,12,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,-999,198.4,2.01,77.7,0.003,33.83,0.011,33.83,
LMG03-01,150,19,14,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,0.5,94,1.8,64.38,0.089,31.11,0.184,31.2,
LMG03-01,150,19,16,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,5,53.9,1.61,55.44,0.111,27.98,0.369,28.09,
LMG03-01,150,19,18,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,10,40.9,1.46,48.54,0.102,25.8,0.56,25.91,
LMG03-01,150,19,20,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,25,20.7,1.43,45.94,0.142,25.53,0.625,25.67,
LMG03-01,150,19,22,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,50,6.4,1.43,43.61,0.201,25.76,0.553,25.96,
LMG03-01,150,19,24,"2003-01-11 00:47:00",,499.581,240.164,-64.35733,-68.88983333,100,1.5,1.43,42.54,0.215,25.55,0.53,25.76,
LMG03-01,162,20,2,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,-999,989,1.84,104.57,0.011,31.29,0.039,31.3,
LMG03-01,162,20,4,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,-999,790.4,1.81,98.28,0,31,0.062,31,
LMG03-01,162,20,6,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,-999,593,1.83,92.48,0.001,31.35,0.048,31.35,
LMG03-01,162,20,8,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,-999,395.5,1.87,85.31,0,32.03,0.044,32.03,
LMG03-01,162,20,10,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,-999,197.5,1.97,80.11,0.001,33.63,0.239,33.63,
LMG03-01,162,20,12,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,0.5,99.6,1.88,71.22,0.03,32.01,0.059,32.04,
LMG03-01,162,20,14,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,1,82.2,1.77,67.3,0.096,30.72,0.038,30.82,
LMG03-01,162,20,16,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,5,51,1.63,58,0.104,28.37,0.315,28.47,
LMG03-01,162,20,18,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,10,38.5,1.54,53.75,0.101,27.21,0.46,27.31,
LMG03-01,162,20,20,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,25,19.5,1.44,45.09,0.171,25.71,0.564,25.88,
LMG03-01,162,20,22,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,50,6.7,1.43,43.4,0.228,25.78,0.594,26.01,
LMG03-01,162,20,24,"2003-01-11 10:57:00",,500.034,220.006,-64.48267,-68.588,100,1,1.42,43.76,0.227,25.83,0.567,26.06,
LMG03-01,168,21,2,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,-999,2668.8,1.84,134.08,0.007,31.93,0.024,31.94,
LMG03-01,168,21,4,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,-999,1971,1.84,128.59,0.005,31.69,0.152,31.7,
LMG03-01,168,21,6,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,-999,1480.2,1.9,120.52,0.007,31.52,0.04,31.53,
LMG03-01,168,21,8,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,-999,989.8,1.87,109.38,0.007,31.34,0.108,31.34,
LMG03-01,168,21,10,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,-999,495.7,1.92,99.76,0.009,31.93,0.23,31.94,
LMG03-01,168,21,11,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,-999,197.4,2.01,86.39,0.011,33.27,0.155,33.28,
LMG03-01,168,21,12,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,0.5,89.3,1.8,67.79,0.116,30.23,0.036,30.34,
LMG03-01,168,21,14,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,-999,68.4,1.73,65.57,0.132,29.01,0.197,29.14,
LMG03-01,168,21,16,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,5,50.3,1.48,50.86,0.128,25.37,0.559,25.5,
LMG03-01,168,21,18,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,10,36.5,1.47,47.99,0.15,25.2,0.572,25.35,
LMG03-01,168,21,20,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,25,18.2,1.46,46.59,0.173,25.26,0.539,25.43,
LMG03-01,168,21,22,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,50,6.2,1.47,46.1,0.195,25.21,0.538,25.4,
LMG03-01,168,21,24,"2003-01-11 14:34:00",,499.907,199.728,-64.61183,-68.29066667,100,1.3,1.47,46.03,0.206,25.36,0.568,25.57,
LMG03-01,178,22,2,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,-999,386.8,1.94,101.23,0.048,31.48,0,31.53,
LMG03-01,178,22,4,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,-999,298.1,1.96,99.36,0.011,31.84,0.114,31.85,
LMG03-01,178,22,6,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,-999,248.7,1.96,97.15,0.011,32.33,0.142,32.34,
LMG03-01,178,22,8,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,-999,198.2,2,97.41,0,32.26,0.089,32.26,
LMG03-01,178,22,10,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,-999,149.4,1.94,91.85,0.016,31.62,0.109,31.64,
LMG03-01,178,22,12,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,-999,99.1,1.86,81.55,0.086,30.19,0.102,30.28,
LMG03-01,178,22,14,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,0.5,79.6,1.76,73.68,0.141,29.07,0.137,29.21,
LMG03-01,178,22,16,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,5,39.7,1.46,56.52,0.109,24.58,0.559,24.69,
LMG03-01,178,22,18,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,10,30.4,1.38,55.18,0.094,23.72,0.717,23.81,
LMG03-01,178,22,20,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,25,15.3,1.39,54.26,0.196,23.29,0.793,23.49,
LMG03-01,178,22,22,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,50,4.5,1.41,52.65,0.229,23.42,0.667,23.65,
LMG03-01,178,22,24,"2003-01-11 20:58:00",,499.984,179.708,-64.7375,-67.99133333,100,1.2,1.41,52.66,0.212,23.46,0.696,23.68,
LMG03-01,195,23,2,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,-999,318.3,2.02,99.53,0.035,32.9,0.195,32.93,
LMG03-01,195,23,4,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,-999,247.7,2.13,99.25,0.006,32.96,0.017,32.97,
LMG03-01,195,23,6,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,-999,198.1,2.13,99.67,0.011,33.26,0.216,33.27,
LMG03-01,195,23,8,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,-999,148.6,2.16,99.4,0,33.34,0.025,33.34,
LMG03-01,195,23,10,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,-999,99.8,2.12,97.79,0.017,33.05,0.038,33.06,
LMG03-01,195,23,12,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,0.5,69.5,2.11,96.53,0.179,32.31,0.125,32.49,
LMG03-01,195,23,14,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,1,58.8,2.04,95.15,0.189,31.39,0.468,31.58,
LMG03-01,195,23,16,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,5,33.7,1.75,85.82,0.115,25.96,1.781,26.08,
LMG03-01,195,23,18,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,10,27.5,1.48,82.62,0.109,22.2,1.377,22.31,
LMG03-01,195,23,20,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,25,17.3,1.31,81.3,0.155,19.63,1.671,19.79,
LMG03-01,195,23,22,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,50,6.7,1.19,80.64,0.264,18.34,1.437,18.61,
LMG03-01,195,23,24,"2003-01-12 16:58:00",,549.667,1.892,-65.49817,-64.4985,100,0.9,1.23,79.43,0.358,18.37,1.753,18.73,
LMG03-01,203,24,2,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,-999,475.5,2.06,98.73,0.005,32.67,0,32.67,
LMG03-01,203,24,4,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,-999,296.9,2.06,98.18,0.007,32.88,0.025,32.88,
LMG03-01,203,24,6,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,-999,198.5,2.14,99.09,0,33.19,0.084,33.19,
LMG03-01,203,24,8,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,-999,98.3,2.05,95.1,0.148,32.16,0.071,32.31,
LMG03-01,203,24,10,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,-999,75.2,1.99,92.38,0.146,30.35,0.873,30.5,
LMG03-01,203,24,12,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,0.5,54,1.73,83.99,0.113,26.27,1.468,26.39,
LMG03-01,203,24,14,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,1,42.7,1.57,80.11,0.119,24.04,1.004,24.16,
LMG03-01,203,24,16,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,5,21.9,1.42,78.94,0.164,21.65,1.05,21.82,
LMG03-01,203,24,18,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,10,21.6,1.41,78.94,0.164,21.64,0.958,21.81,
LMG03-01,203,24,20,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,25,12.7,1.39,79.01,0.176,21.54,0.988,21.71,
LMG03-01,203,24,22,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,50,5.7,1.37,79.24,0.185,21.01,0.94,21.19,
LMG03-01,203,24,24,"2003-01-12 21:00:00",,550.037,20.020,-65.38783,-64.78566667,100,1,1.35,79.48,0.194,20.93,1.035,21.12,
LMG03-01,206,25,2,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,-999,375,2.14,97.91,0.043,32.62,0.284,32.66,
LMG03-01,206,25,4,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,-999,297,2.14,96.83,0.019,32.63,0.019,32.65,
LMG03-01,206,25,6,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,-999,198.4,2.15,96.16,0.005,32.54,0,32.54,
LMG03-01,206,25,8,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,-999,118.2,2.16,95.45,0.021,32.81,0.019,32.83,
LMG03-01,206,25,10,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,-999,98.7,2.15,95.29,0.049,32.59,0.042,32.64,
LMG03-01,206,25,12,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,0.5,65.6,2.07,92.62,0.143,31.06,0.463,31.2,
LMG03-01,206,25,14,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,1,52.7,1.98,89.94,0.143,29.55,0.768,29.69,
LMG03-01,206,25,16,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,5,32.5,1.58,80.77,0.104,22.87,2.128,22.97,
LMG03-01,206,25,18,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,10,26.3,1.58,80.65,0.103,22.4,2.055,22.5,
LMG03-01,206,25,20,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,25,16.2,1.37,80.74,0.138,20.15,1.312,20.29,
LMG03-01,206,25,22,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,50,6.5,1.32,79.48,0.198,19.16,1.585,19.36,
LMG03-01,206,25,24,"2003-01-13 00:49:00",,584.914,9.966,-65.2125,-64.13016667,100,0.8,1.31,79.35,0.202,18.82,1.685,19.03,
LMG03-01,217,26,2,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,-999,261,2.08,100.58,0.011,32.5,0.054,32.51,
LMG03-01,217,26,4,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,-999,247.9,2.09,99.29,0.007,32.48,0.047,32.48,
LMG03-01,217,26,6,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,-999,198.3,2.1,95.99,0.011,32.44,0.094,32.45,
LMG03-01,217,26,8,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,-999,148.3,2.07,90.6,0.007,32.28,0.117,32.29,
LMG03-01,217,26,10,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,-999,101.2,1.99,85.38,0.132,30.76,0.15,30.89,
LMG03-01,217,26,12,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,0.5,73.8,1.79,75.03,0.128,27.92,0.804,28.05,
LMG03-01,217,26,14,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,1,59.3,1.67,70.7,0.116,25.99,1,26.11,
LMG03-01,217,26,16,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,5,27.1,1.61,66.97,0.113,24.58,1.477,24.7,
LMG03-01,217,26,18,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,10,7.4,1.56,67.39,0.147,23.64,1.826,23.79,
LMG03-01,217,26,20,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,25,4.7,1.55,67.63,0.149,23.67,1.904,23.81,
LMG03-01,217,26,22,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,50,4.2,1.55,67.69,0.15,23.81,1.898,23.96,
LMG03-01,217,26,24,"2003-01-13 15:06:00",,499.910,60.196,-65.4786,-66.15333333,100,1.4,1.55,67.57,0.152,23.77,1.817,23.92,
LMG03-01,224,27,2,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,-999,575,2.28,104.12,0.061,32.33,0.408,32.4,
LMG03-01,224,27,4,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,-999,446.2,2.1,103,0.005,32.38,0.048,32.38,
LMG03-01,224,27,6,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,-999,347.6,2.06,101.93,0,32.34,0.1,32.34,
LMG03-01,224,27,8,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,-999,250.2,2.15,97.78,0.005,32.62,0.188,32.63,
LMG03-01,224,27,10,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,-999,124.7,2.06,88.91,0.082,31.15,0.102,31.23,
LMG03-01,224,27,12,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,0.5,81.3,1.94,82.15,0.14,29.42,0.479,29.56,
LMG03-01,224,27,14,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,1,55.4,1.65,69.54,0.115,24.85,0.996,24.97,
LMG03-01,224,27,16,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,5,37.4,1.62,70.13,0.123,23.93,1.563,24.05,
LMG03-01,224,27,18,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,10,25.1,1.59,70.41,0.127,23.33,1.899,23.45,
LMG03-01,224,27,20,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,25,14.7,1.57,71.23,0.13,23.17,1.946,23.3,
LMG03-01,224,27,22,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,50,5.5,1.58,71.36,0.128,23.29,1.94,23.42,
LMG03-01,224,27,24,"2003-01-13 19:17:00",,499.828,80.005,-65.35783,-66.4665,100,0.6,1.58,71.39,0.125,23.23,1.93,23.35,
LMG03-01,228,28,2,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,-999,433.3,2.1,104.64,0.012,32.57,0.064,32.58,
LMG03-01,228,28,4,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,-999,396.3,2.05,103.57,0.009,32.8,0.082,32.81,
LMG03-01,228,28,6,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,-999,296.5,2.01,100.19,0.001,33.1,0.165,33.1,
LMG03-01,228,28,8,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,-999,198,2.08,96.26,0,33.41,0.054,33.41,
LMG03-01,228,28,10,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,-999,148.3,2.12,95.01,0,33.18,0.078,33.18,
LMG03-01,228,28,12,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,0.5,90.3,2.01,84.05,0.084,31.29,0.125,31.37,
LMG03-01,228,28,14,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,1,70.3,1.9,76.79,0.143,29.51,0.301,29.65,
LMG03-01,228,28,16,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,5,37.5,1.61,67.01,0.127,24.91,0.978,25.03,
LMG03-01,228,28,18,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,10,24.9,1.58,64.72,0.14,24.14,1.32,24.28,
LMG03-01,228,28,20,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,25,10.4,1.55,63.26,0.138,23.73,1.386,23.86,
LMG03-01,228,28,22,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,50,4,1.52,61.97,0.118,23.49,1.369,23.61,
LMG03-01,228,28,24,"2003-01-13 22:43:00",,499.923,98.984,-65.23433,-66.77683333,100,1.1,1.52,62.16,0.121,23.38,1.316,23.5,
LMG03-01,240,29,2,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,-999,664.7,2.07,107.83,0.023,32.03,0.082,32.05,
LMG03-01,240,29,4,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,-999,494.8,2.09,104.08,0.017,32.27,0.161,32.29,
LMG03-01,240,29,6,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,-999,394.4,2.1,101.77,0.018,32.52,0.039,32.54,
LMG03-01,240,29,8,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,-999,297.7,2.12,96.64,0.012,32.87,0.075,32.88,
LMG03-01,240,29,10,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,-999,197.7,2.13,94.43,0.012,32.9,0.142,32.91,
LMG03-01,240,29,12,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,0.5,105.7,2.02,85.62,0.096,31.22,0.177,31.31,
LMG03-01,240,29,14,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,1,75.5,1.92,78.76,0.149,29.37,0.325,29.52,
LMG03-01,240,29,16,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,5,41.8,1.59,61.05,0.133,24.07,0.977,24.2,
LMG03-01,240,29,18,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,10,28,1.56,60.22,0.135,23.86,0.809,23.99,
LMG03-01,240,29,20,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,25,14.4,1.55,60.1,0.139,23.91,0.848,24.05,
LMG03-01,240,29,22,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,50,8.5,1.55,-999,0.141,23.96,0.863,24.1,
LMG03-01,240,29,24,"2003-01-14 08:37:00",,499.929,119.904,-65.11117,-67.08466667,100,2.7,1.55,-999,0.139,24.09,0.769,24.23,
LMG03-01,245,30,2,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,-999,347.6,1.94,125.79,0.008,31.97,0.003,31.98,
LMG03-01,245,30,4,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,-999,297.1,2.02,141.81,0.007,32.52,0.005,32.52,
LMG03-01,245,30,6,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,-999,247.2,2.09,140.06,0.004,32.9,0.181,32.91,
LMG03-01,245,30,8,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,-999,199,2.03,138.02,0,33.01,0.015,33.01,
LMG03-01,245,30,10,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,-999,149.1,2.12,138.32,0.001,33.13,0.036,33.13,
LMG03-01,245,30,12,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,0.5,88.4,2.01,132.44,0.069,31.55,0.089,31.61,
LMG03-01,245,30,14,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,1,70,1.96,132.56,0.123,30.69,0.143,30.81,
LMG03-01,245,30,16,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,5,37.4,1.58,107.97,0.131,25.15,0.756,25.28,
LMG03-01,245,30,18,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,10,25.1,1.47,57.08,0.136,24.57,0.673,24.71,
LMG03-01,245,30,20,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,25,10.3,1.53,58.96,0.124,24.32,0.619,24.44,
LMG03-01,245,30,22,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,50,4.9,1.53,59.14,0.123,24.21,0.627,24.33,
LMG03-01,245,30,24,"2003-01-14 11:25:00",,500.084,139.837,-64.98633,-67.38766667,100,1.5,1.53,58.87,0.128,24.23,0.822,24.36,
LMG03-01,253,31,2,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,-999,288.5,2.06,98.44,0.009,32.39,0.029,32.4,
LMG03-01,253,31,4,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,-999,248.1,2.06,93.82,0,32.62,0.086,32.62,
LMG03-01,253,31,6,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,-999,199.8,2.05,89.63,0.004,33.05,0.012,33.06,
LMG03-01,253,31,8,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,-999,149.2,2.14,90.17,0,33.39,0,33.39,
LMG03-01,253,31,10,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,-999,123.5,2.03,92.12,0.006,32.6,0.038,32.6,
LMG03-01,253,31,12,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,0.5,96.7,2.07,83.59,0.02,31.92,0.111,31.94,
LMG03-01,253,31,14,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,1,80.6,1.98,77.82,0.08,30.9,0.094,30.98,
LMG03-01,253,31,16,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,5,49.6,1.76,64.18,0.116,27.45,0.517,27.57,
LMG03-01,253,31,18,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,10,35.9,1.62,52.3,0.127,25.47,0.627,25.6,
LMG03-01,253,31,20,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,25,16.5,1.6,50.99,0.133,25.25,0.693,25.38,
LMG03-01,253,31,22,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,50,7.4,1.6,51.07,0.139,25.15,0.61,25.29,
LMG03-01,253,31,24,"2003-01-14 16:06:00",,500.487,160.152,-64.85733,-67.6895,100,1.4,1.59,51.06,0.14,25.08,0.595,25.22,
LMG03-01,262,32,12,"2003-01-15 08:56:00",,620.183,38.479,-64.80583,-64.09566667,1,63.3,1.72,77.1,0.007,24.9,1.374,24.9,
LMG03-01,262,32,14,"2003-01-15 08:56:00",,620.183,38.479,-64.80583,-64.09566667,-999,49.7,1.65,74.67,0.02,24.19,1.452,24.21,
LMG03-01,262,32,16,"2003-01-15 08:56:00",,620.183,38.479,-64.80583,-64.09566667,5,40.5,1.63,73.82,0.026,23.85,1.496,23.87,
LMG03-01,262,32,18,"2003-01-15 08:56:00",,620.183,38.479,-64.80583,-64.09566667,10,28.8,1.59,73.83,0.031,23.29,1.482,23.32,
LMG03-01,262,32,20,"2003-01-15 08:56:00",,620.183,38.479,-64.80583,-64.09566667,25,14.9,1.56,75.11,0.035,22.77,1.381,22.81,
LMG03-01,262,32,22,"2003-01-15 08:56:00",,620.183,38.479,-64.80583,-64.09566667,50,7,1.5,77.81,0.044,21.51,1.827,21.56,
LMG03-01,262,32,24,"2003-01-15 08:56:00",,620.183,38.479,-64.80583,-64.09566667,100,1.2,1.49,78.3,0.046,21.19,1.979,21.23,
LMG03-01,289,33,2,"2003-01-15 17:14:00",,610.447,34.869,-64.893,-64.173,-999,760,2.13,103.39,0.013,31.65,0.035,31.67,
LMG03-01,289,33,4,"2003-01-15 17:14:00",,610.447,34.869,-64.893,-64.173,-999,496.8,2.25,102.88,0.021,31.57,0.002,31.59,
LMG03-01,289,33,6,"2003-01-15 17:14:00",,610.447,34.869,-64.893,-64.173,-999,298.1,2.14,98.05,0.023,31.63,0,31.65,
LMG03-01,289,33,8,"2003-01-15 17:14:00",,610.447,34.869,-64.893,-64.173,-999,198.4,2.07,95.77,0.027,31.69,0.057,31.72,
