,studyName,eventNum,cast,bottle,datetime,stationID,gridLine,gridStation,lat,lon,percentIrradiance,depth,PO4,SiO4,NO2,NO3,NH4,Nitrite,notes
5583,LMG07-01,768.0,78.0,8.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,-999.0,150.63,2.642,102.251,0.006999999999999999,30.659000000000002,-999.0,30.666,
5584,LMG07-01,768.0,78.0,10.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,-999.0,100.87,2.636,100.62700000000001,0.066,30.86,-999.0,30.926,
5585,LMG07-01,768.0,78.0,12.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,0.5,75.81,2.647,97.82,0.16399999999999998,30.568,-999.0,30.732,
5586,LMG07-01,768.0,78.0,14.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,1.0,61.16,2.66,97.369,0.292,30.189,0.057,30.482,
5587,LMG07-01,768.0,78.0,16.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,5.0,31.57,2.521,93.286,0.23199999999999998,28.221,0.685,28.451999999999998,
5588,LMG07-01,768.0,78.0,18.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,10.0,18.38,2.106,85.265,0.18600000000000003,22.988000000000003,1.411,23.174,
5589,LMG07-01,768.0,78.0,20.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,25.0,12.28,1.6980000000000002,84.274,0.182,18.97,1.74,19.152,
5590,LMG07-01,768.0,78.0,22.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,50.0,5.9,1.355,82.762,0.205,16.015,1.926,16.22,
5591,LMG07-01,768.0,78.0,24.0,2007-02-03 12:58:00,notFound,439.887,14.974,-66.149,-66.324,100.0,0.89,1.28,82.559,0.19699999999999998,15.440999999999999,2.051,15.638,
5592,LMG07-01,780.0,79.0,2.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,-999.0,159.94,2.721,100.21799999999999,0.19699999999999998,35.068000000000005,0.244,35.265,
5593,LMG07-01,780.0,79.0,4.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,-999.0,100.64,2.687,99.505,0.293,34.924,0.87,35.217,
5594,LMG07-01,780.0,79.0,6.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,-999.0,76.16,2.681,95.836,0.28600000000000003,34.097,0.7879999999999999,34.383,
5595,LMG07-01,780.0,79.0,8.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,-999.0,51.02,2.59,92.735,0.259,32.552,0.855,32.811,
5596,LMG07-01,780.0,79.0,10.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,0.5,34.49,2.582,90.42,0.221,30.805999999999997,1.607,31.026999999999997,
5597,LMG07-01,780.0,79.0,12.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,1.0,25.4,2.471,88.124,0.18100000000000002,28.261999999999997,2.161,28.444000000000003,
5598,LMG07-01,780.0,79.0,14.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,-999.0,20.6,2.188,84.866,0.161,25.525,2.536,25.686,
5599,LMG07-01,780.0,79.0,16.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,5.0,12.12,1.307,76.29,0.166,17.274,1.955,17.439,
5600,LMG07-01,780.0,79.0,18.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,10.0,9.51,0.562,69.678,0.175,11.437000000000001,0.993,11.612,
5601,LMG07-01,780.0,79.0,20.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,25.0,4.76,0.293,64.734,0.171,7.544,0.43200000000000005,7.715,
5602,LMG07-01,780.0,79.0,22.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,50.0,2.88,0.282,63.567,0.16399999999999998,7.212000000000001,0.502,7.376,
5603,LMG07-01,780.0,79.0,24.0,2007-02-04 10:20:00,notFound,549.959,0.083,-65.507,-64.465,100.0,1.99,0.303,63.041000000000004,0.188,6.875,0.653,7.064,
5604,LMG07-01,783.0,80.0,2.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,-999.0,256.18,2.884,101.05799999999999,0.128,34.03,0.035,34.158,
5605,LMG07-01,783.0,80.0,4.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,-999.0,150.22,3.042,102.09700000000001,0.153,34.342,0.07,34.495,
5606,LMG07-01,783.0,80.0,6.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,-999.0,100.87,2.8760000000000003,102.333,0.21600000000000003,34.135,0.41200000000000003,34.351,
5607,LMG07-01,783.0,80.0,8.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,-999.0,60.71,2.8369999999999997,100.574,0.268,33.329,0.6609999999999999,33.597,
5608,LMG07-01,783.0,80.0,10.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,0.5,45.84,2.8310000000000004,96.845,0.304,32.972,0.82,33.275999999999996,
5609,LMG07-01,783.0,80.0,12.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,1.0,37.64,2.735,94.68799999999999,0.268,31.820999999999998,1.0070000000000001,32.089,
5610,LMG07-01,783.0,80.0,14.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,-999.0,30.56,2.8569999999999998,93.346,0.23800000000000002,30.865,-999.0,31.104,
5611,LMG07-01,783.0,80.0,16.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,5.0,20.23,2.59,92.693,0.20800000000000002,29.133000000000003,1.024,29.34,
5612,LMG07-01,783.0,80.0,18.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,10.0,16.41,2.502,90.318,0.196,28.06,1.135,28.256,
5613,LMG07-01,783.0,80.0,20.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,25.0,6.76,1.742,79.167,0.168,20.494,1.8259999999999998,20.662,
5614,LMG07-01,783.0,80.0,22.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,50.0,4.24,1.4369999999999998,76.513,0.158,18.208,2.112,18.366,
5615,LMG07-01,783.0,80.0,24.0,2007-02-04 13:10:00,notFound,574.956,9.951,-65.28,-64.27,100.0,0.99,1.3519999999999999,75.988,0.157,17.236,1.7,17.393,
5616,LMG07-01,790.0,81.0,2.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,-999.0,396.86,2.6689999999999996,88.37,0.11900000000000001,34.91,-999.0,35.028,
5617,LMG07-01,790.0,81.0,4.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,-999.0,303.48,3.071,94.734,0.10800000000000001,35.211,-999.0,35.319,
5618,LMG07-01,790.0,81.0,6.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,-999.0,201.7,2.667,94.598,0.138,35.523,-999.0,35.661,
5619,LMG07-01,790.0,81.0,8.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,-999.0,100.52,2.758,95.962,0.19899999999999998,35.856,0.314,36.054,
5620,LMG07-01,790.0,81.0,10.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,-999.0,60.15,2.7230000000000003,92.155,0.20600000000000002,34.36,0.736,34.567,
5621,LMG07-01,790.0,81.0,12.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,0.5,42.56,2.627,90.931,0.17,32.751,0.835,32.921,
5622,LMG07-01,790.0,81.0,14.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,1.0,33.49,2.585,89.634,0.168,32.28,0.9279999999999999,32.446999999999996,
5623,LMG07-01,790.0,81.0,16.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,5.0,25.76,2.513,89.775,0.166,30.656,1.0270000000000001,30.823,
5624,LMG07-01,790.0,81.0,18.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,10.0,15.21,2.137,87.42299999999999,0.184,26.05,0.941,26.234,
5625,LMG07-01,790.0,81.0,20.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,25.0,8.98,1.673,81.605,0.168,21.814,1.1640000000000001,21.982,
5626,LMG07-01,790.0,81.0,22.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,50.0,4.05,1.168,72.96600000000001,0.151,-999.0,1.203,-999.0,
5627,LMG07-01,790.0,81.0,24.0,2007-02-04 20:29:00,notFound,585.144,9.969,-65.211,-64.127,100.0,1.31,0.91,69.367,0.156,14.192,1.011,14.347000000000001,
5628,LMG08-01,6.0,1.0,2.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,,1293.4,2.2,91.9,0.2,27.8,,28.0,
5629,LMG08-01,6.0,1.0,4.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,,749.4,2.2,104.0,0.2,27.7,,27.8,
5630,LMG08-01,6.0,1.0,6.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,,498.6,2.2,92.9,0.1,27.9,,28.0,
5631,LMG08-01,6.0,1.0,8.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,,247.4,2.2,86.3,0.2,27.5,,27.7,
5632,LMG08-01,6.0,1.0,10.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,,100.2,2.2,84.0,0.2,27.2,,27.4,
5633,LMG08-01,6.0,1.0,12.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,0.5,64.3,2.1,77.2,0.2,26.2,,26.5,
5634,LMG08-01,6.0,1.0,14.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,1.0,53.8,2.0,82.2,0.2,25.5,,25.7,
5635,LMG08-01,6.0,1.0,16.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,5.0,28.4,1.7,65.1,0.3,20.3,,20.6,
5636,LMG08-01,6.0,1.0,18.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,10.0,20.0,1.7,69.9,0.3,20.8,,21.1,
5637,LMG08-01,6.0,1.0,20.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,25.0,9.4,1.5,74.3,0.3,17.7,,18.0,
5638,LMG08-01,6.0,1.0,22.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,50.0,2.7,1.5,74.9,0.4,17.9,,18.2,
5639,LMG08-01,6.0,1.0,24.0,2008-01-05 19:26:00,600.400,600.251,40.095,-64.93333,-64.4,100.0,1.0,1.5,75.0,0.4,17.9,,18.2,
5640,LMG08-01,18.0,3.0,2.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,,404.6,2.2,86.8,0.2,27.5,,27.7,
5641,LMG08-01,18.0,3.0,4.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,,297.0,2.2,84.4,0.3,27.4,,27.7,
5642,LMG08-01,18.0,3.0,6.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,,198.0,2.2,84.3,0.2,27.3,,27.5,
5643,LMG08-01,18.0,3.0,8.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,,98.9,2.3,85.0,0.3,27.8,,28.1,
5644,LMG08-01,18.0,3.0,10.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,,74.4,2.3,85.8,0.3,27.6,,27.9,
5645,LMG08-01,18.0,3.0,12.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,0.5,43.5,2.2,83.4,0.2,26.8,,27.0,
5646,LMG08-01,18.0,3.0,14.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,1.0,35.8,2.1,83.1,0.3,25.9,,26.2,
5647,LMG08-01,18.0,3.0,16.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,5.0,15.7,1.7,76.5,0.3,19.9,,20.2,
5648,LMG08-01,18.0,3.0,18.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,10.0,11.3,1.6,63.1,0.3,18.9,,19.2,
5649,LMG08-01,18.0,3.0,20.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,25.0,6.0,1.4,72.2,0.4,16.8,,17.2,
5650,LMG08-01,18.0,3.0,22.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,50.0,2.9,1.3,72.5,0.4,15.9,,16.3,
5651,LMG08-01,18.0,3.0,24.0,2008-01-06 08:49:00,notFound,585.045,10.069,-65.211,-64.13,100.0,-0.4,1.3,59.4,0.4,16.0,,16.4,
5652,LMG08-01,21.0,4.0,2.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,,315.3,2.3,91.7,0.2,28.2,,28.4,
5653,LMG08-01,21.0,4.0,4.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,,149.7,2.3,88.7,0.2,27.9,,28.1,
5654,LMG08-01,21.0,4.0,6.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,,80.2,2.1,81.0,0.2,26.1,,26.3,
5655,LMG08-01,21.0,4.0,10.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,0.5,54.9,2.0,74.1,0.2,23.9,,24.2,
5656,LMG08-01,21.0,4.0,12.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,1.0,41.8,1.9,73.6,0.3,22.9,,23.2,
5657,LMG08-01,21.0,4.0,14.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,5.0,21.0,1.7,72.4,0.3,20.1,,20.4,
5658,LMG08-01,21.0,4.0,16.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,10.0,12.0,1.6,72.9,0.3,17.8,,18.2,
5659,LMG08-01,21.0,4.0,20.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,25.0,9.0,1.6,72.1,0.3,17.4,,17.6,
5660,LMG08-01,21.0,4.0,22.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,50.0,2.9,1.6,71.7,0.3,17.5,,17.8,
5661,LMG08-01,21.0,4.0,24.0,2008-01-06 15:08:00,500.000,500.355,0.313,-65.84233,-65.18611999999999,100.0,0.8,1.5,71.0,0.3,16.6,,16.9,
5662,LMG08-01,27.0,5.0,2.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,415.0,2.3,98.3,0.1,28.3,,28.4,
5663,LMG08-01,27.0,5.0,4.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,336.7,2.3,96.4,0.1,28.3,,28.5,
5664,LMG08-01,27.0,5.0,6.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,296.2,2.3,98.2,0.1,28.2,,28.3,
5665,LMG08-01,27.0,5.0,8.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,247.4,2.3,94.3,0.1,28.2,,28.3,
5666,LMG08-01,27.0,5.0,10.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,222.4,2.2,92.2,0.1,26.7,,26.8,
5667,LMG08-01,27.0,5.0,12.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,198.2,2.3,90.3,0.2,28.0,,28.1,
5668,LMG08-01,27.0,5.0,14.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,173.9,2.2,83.6,0.2,26.8,,27.0,
5669,LMG08-01,27.0,5.0,16.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,99.5,2.0,74.1,0.2,24.6,,24.8,
5670,LMG08-01,27.0,5.0,18.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,78.2,2.0,71.9,-999.0,-999.0,,24.9,
5671,LMG08-01,27.0,5.0,20.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,39.6,1.6,62.4,0.2,19.9,,20.1,
5672,LMG08-01,27.0,5.0,22.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,15.2,1.5,62.9,0.3,18.9,,19.2,
5673,LMG08-01,27.0,5.0,24.0,2008-01-07 04:15:00,notFound,460.085,45.59,-65.829,-66.512,,0.4,1.5,66.6,0.3,18.3,,18.7,
5674,LMG08-01,32.0,6.0,2.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,,297.2,2.3,94.6,0.1,27.9,,28.0,
5675,LMG08-01,32.0,6.0,4.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,,218.1,2.2,90.8,0.2,27.7,,27.9,
5676,LMG08-01,32.0,6.0,6.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,,98.8,2.1,74.4,0.2,25.6,,25.8,
5677,LMG08-01,32.0,6.0,8.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,,73.6,2.0,71.1,0.3,24.8,,25.1,
5678,LMG08-01,32.0,6.0,10.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,0.5,49.4,1.9,70.2,0.3,23.0,,23.3,
5679,LMG08-01,32.0,6.0,12.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,1.0,35.8,1.9,52.9,0.3,22.4,,22.7,
5680,LMG08-01,32.0,6.0,14.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,,26.2,1.8,70.0,0.4,20.9,,21.3,
5681,LMG08-01,32.0,6.0,16.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,5.0,16.4,1.6,52.8,0.3,18.2,,18.5,
5682,LMG08-01,32.0,6.0,18.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,10.0,13.2,1.5,69.8,0.4,17.7,,18.1,
5683,LMG08-01,32.0,6.0,20.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,25.0,5.7,1.5,69.7,0.3,17.6,,17.9,
5684,LMG08-01,32.0,6.0,22.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,50.0,3.0,1.5,58.6,0.4,17.7,,18.1,
5685,LMG08-01,32.0,6.0,24.0,2008-01-07 08:43:00,500.600,499.987,59.867,-65.47918,-66.14891999999999,100.0,1.0,1.5,69.7,0.5,17.9,,18.3,
5686,LMG08-01,43.0,7.0,2.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,,551.1,2.2,94.8,0.2,26.8,,27.0,
5687,LMG08-01,43.0,7.0,4.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,,494.3,2.3,97.4,0.2,28.4,,28.6,
5688,LMG08-01,43.0,7.0,6.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,,296.8,2.3,90.1,0.2,28.0,,28.2,
5689,LMG08-01,43.0,7.0,8.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,,197.5,2.2,84.9,0.2,27.7,,27.8,
5690,LMG08-01,43.0,7.0,10.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,,99.5,2.3,84.8,0.2,27.7,,28.0,
5691,LMG08-01,43.0,7.0,12.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,0.5,48.1,2.1,69.2,0.3,25.4,,25.7,
5692,LMG08-01,43.0,7.0,14.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,,34.4,1.7,63.8,0.3,20.5,,20.8,
5693,LMG08-01,43.0,7.0,16.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,5.0,22.7,1.6,52.9,0.3,20.5,,20.8,
5694,LMG08-01,43.0,7.0,18.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,10.0,15.8,-999.0,-999.0,-999.0,-999.0,,-999.0,
5695,LMG08-01,43.0,7.0,20.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,25.0,8.9,1.6,63.8,0.4,19.7,,20.0,
5696,LMG08-01,43.0,7.0,22.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,50.0,4.4,1.6,63.0,0.3,19.2,,19.5,
5697,LMG08-01,43.0,7.0,24.0,2008-01-07 13:19:00,500.800,500.103,79.848,-65.35682,-66.46391,100.0,1.2,1.6,63.8,0.3,19.5,,19.9,
5698,LMG08-01,54.0,8.0,2.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,,428.8,2.3,91.7,0.2,28.1,,28.3,
5699,LMG08-01,54.0,8.0,4.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,,195.0,2.3,83.7,0.2,28.4,,28.6,
5700,LMG08-01,54.0,8.0,6.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,,185.5,2.3,68.6,0.2,28.6,,28.7,
5701,LMG08-01,54.0,8.0,8.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,,79.7,2.0,63.0,0.3,24.9,,25.2,
5702,LMG08-01,54.0,8.0,10.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,0.5,49.6,1.7,53.1,0.3,21.0,,21.3,
5703,LMG08-01,54.0,8.0,12.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,1.0,39.3,1.7,54.0,0.3,21.6,,21.8,
5704,LMG08-01,54.0,8.0,14.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,,29.8,1.7,52.2,0.4,21.2,,21.6,
5705,LMG08-01,54.0,8.0,16.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,5.0,19.4,1.6,47.2,0.4,19.6,,19.9,
5706,LMG08-01,54.0,8.0,18.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,10.0,13.9,1.6,56.6,0.3,20.2,,20.5,
5707,LMG08-01,54.0,8.0,20.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,25.0,5.9,1.5,61.4,0.3,18.6,,19.0,
5708,LMG08-01,54.0,8.0,22.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,50.0,2.3,1.5,59.8,0.4,18.6,,19.0,
5709,LMG08-01,54.0,8.0,24.0,2008-01-07 17:26:00,500.100,499.945,100.016,-65.23382,-66.77597,100.0,0.2,1.5,60.6,0.4,18.8,,19.2,
5710,LMG08-01,64.0,9.0,2.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,,659.9,2.2,100.0,0.3,27.6,,27.9,
5711,LMG08-01,64.0,9.0,4.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,,300.0,2.3,93.2,0.3,28.6,,28.8,
5712,LMG08-01,64.0,9.0,6.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,,200.0,2.3,83.0,0.2,29.0,,29.2,
5713,LMG08-01,64.0,9.0,8.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,,101.3,2.1,65.4,0.4,25.9,,26.3,
5714,LMG08-01,64.0,9.0,10.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,0.5,75.5,1.9,58.3,0.3,23.6,,23.9,
5715,LMG08-01,64.0,9.0,12.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,1.0,65.4,1.7,55.2,0.4,22.0,,22.4,
5716,LMG08-01,64.0,9.0,14.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,,55.3,1.7,54.6,0.3,21.8,,22.1,
5717,LMG08-01,64.0,9.0,16.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,5.0,36.2,1.7,54.9,0.2,21.7,,21.9,
5718,LMG08-01,64.0,9.0,18.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,10.0,25.7,1.7,55.5,0.3,21.8,,22.1,
5719,LMG08-01,64.0,9.0,20.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,25.0,11.4,1.7,53.9,0.3,21.7,,22.1,
5720,LMG08-01,64.0,9.0,22.0,2008-01-07 22:11:00,500.120,500.012,120.005,-65.11018,-67.08511999999999,50.0,4.6,1.7,55.0,0.3,24.8,,25.1,
5721,LMG08-01,78.0,10.0,2.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,,346.3,2.2,95.6,0.2,27.7,,27.8,
5722,LMG08-01,78.0,10.0,4.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,,248.1,2.3,96.0,0.2,28.4,,28.6,
5723,LMG08-01,78.0,10.0,6.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,,197.7,2.2,81.1,0.1,28.6,,28.7,
5724,LMG08-01,78.0,10.0,8.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,,148.2,2.2,85.0,0.1,27.8,,27.9,
5725,LMG08-01,78.0,10.0,10.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,,99.1,2.0,71.5,0.3,26.0,,26.3,
5726,LMG08-01,78.0,10.0,12.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,0.5,79.4,1.9,62.1,0.3,24.1,,24.3,
5727,LMG08-01,78.0,10.0,14.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,1.0,64.1,1.8,61.1,0.3,23.0,,23.3,
5728,LMG08-01,78.0,10.0,16.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,5.0,39.0,1.7,56.3,0.3,22.1,,22.5,
5729,LMG08-01,78.0,10.0,18.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,10.0,27.3,1.7,56.8,0.3,21.9,,22.3,
5730,LMG08-01,78.0,10.0,20.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,25.0,12.7,1.7,54.8,0.2,21.7,,22.0,
5731,LMG08-01,78.0,10.0,22.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,50.0,4.3,1.7,55.6,0.3,21.8,,22.1,
5732,LMG08-01,78.0,10.0,24.0,2008-01-08 08:59:00,500.140,500.016,140.121,-64.98594,-67.39141,100.0,0.5,1.7,53.5,0.0,22.2,,22.2,
5733,LMG08-01,84.0,11.0,2.0,2008-01-08 11:22:00,500.160,499.943,160.22,-64.86108,-67.69485999999999,,287.3,2.2,81.9,0.3,28.1,,28.4,
5734,LMG08-01,84.0,11.0,4.0,2008-01-08 11:22:00,500.160,499.943,160.22,-64.86108,-67.69485999999999,,177.8,2.3,82.6,0.2,29.2,,29.3,
5735,LMG08-01,84.0,11.0,6.0,2008-01-08 11:22:00,500.160,499.943,160.22,-64.86108,-67.69485999999999,,99.3,2.2,73.2,0.2,27.3,,27.5,
